id,予測値
49590,178830.15303393587
49591,96938.15985591381
49592,98955.74259931041
49593,124071.76501160988
49594,67775.42419065077
49595,70868.81669516329
49596,130946.09101471644
49597,289492.8852908053
49598,102755.00510767112
49599,117978.49548821649
49600,150078.96512305507
49601,58806.61545487842
49602,62998.308555070456
49603,91086.56537292153
49604,63916.41319041455
49605,141678.19206545173
49606,216301.72786641
49607,71176.16561878321
49608,51677.96518470229
49609,174071.21065664385
49610,160177.60369452043
49611,94583.52871697683
49612,78386.89067497037
49613,149967.3721906803
49614,114729.09790834846
49615,170911.95286566738
49616,86878.67871486291
49617,111024.39526157512
49618,112662.04589884882
49619,227933.09596600907
49620,150193.39324038316
49621,65439.37301786644
49622,88960.02655134126
49623,62836.79084376115
49624,46963.202003505765
49625,157792.72990801436
49626,125298.0610339181
49627,111765.73907275271
49628,88499.58604650441
49629,445131.38530786685
49630,62799.30116289676
49631,335974.38052096276
49632,201591.28171247768
49633,57773.126693439466
49634,72068.29713276861
49635,87741.93761240004
49636,59160.72880510048
49637,101794.38526073529
49638,118151.64325220103
49639,132613.2281526826
49640,116938.67611400344
49641,292650.77803327853
49642,90182.93866946196
49643,271208.0694598832
49644,160397.42657138818
49645,57030.485754270834
49646,133293.98606471528
49647,160785.67862948886
49648,113794.57618689901
49649,140345.17944631728
49650,124275.26845286242
49651,54178.439191552316
49652,122779.0279198185
49653,215296.3660462289
49654,112710.92863287125
49655,122187.4818545956
49656,117007.54670963054
49657,110033.33310478099
49658,101704.7688379598
49659,75795.14932689114
49660,57697.059456712246
49661,111706.01446996481
49662,132536.56474660183
49663,192861.60682548676
49664,146395.99083296646
49665,113048.54439484063
49666,102004.59105683793
49667,176184.31030241665
49668,141322.4686670715
49669,116267.4242878782
49670,151398.17883705418
49671,71667.09873376146
49672,71509.41314282044
49673,108062.69576904329
49674,102668.42194683393
49675,77542.0274014569
49676,109870.6108844378
49677,58314.00376978451
49678,145844.99590047594
49679,300695.43752917374
49680,94908.89201483189
49681,384921.43876755604
49682,142006.76900618727
49683,134774.04723742715
49684,156850.37568858865
49685,312848.7859992318
49686,90819.95601468648
49687,123405.43267887822
49688,74194.06207589345
49689,75267.75080055266
49690,128432.03555858319
49691,106665.49436366682
49692,126110.3620038957
49693,66637.72679316296
49694,110618.1730406952
49695,77610.16305185144
49696,155469.89116883464
49697,77976.04651753147
49698,91941.37106443092
49699,118777.92016066
49700,126850.5750234146
49701,101969.70593002185
49702,74435.34388616109
49703,215872.01781200513
49704,87223.71942415132
49705,174094.72625378502
49706,179630.362006391
49707,55837.350333232185
49708,292550.2137543092
49709,142875.6241650954
49710,37796.34342420849
49711,71365.28557216737
49712,63143.81992232081
49713,166571.64987153036
49714,115041.65601482397
49715,90592.5443422868
49716,76900.0616564602
49717,70554.01322243043
49718,99042.94077920745
49719,153425.92599254358
49720,127362.48390981863
49721,120906.54649367399
49722,158565.06243024667
49723,80169.77118070287
49724,75947.26068848507
49725,131900.5195499568
49726,197441.12151120283
49727,127421.4920380855
49728,329606.5063175078
49729,91284.1656269405
49730,77860.3369846977
49731,98872.44448562819
49732,156839.49061080551
49733,81921.23595669649
49734,69915.22309095945
49735,97322.91189259732
49736,93522.430927471
49737,70270.67365107356
49738,106783.77540060232
49739,92595.40274362845
49740,77001.83486166844
49741,86338.4079835575
49742,227750.9961076611
49743,102688.28266567971
49744,149949.47002362995
49745,73899.97085817222
49746,128003.78259393787
49747,93597.77890822392
49748,301764.51735362015
49749,60459.429152647615
49750,118466.25145468427
49751,91180.86403502482
49752,78647.03336292313
49753,91238.17983435845
49754,78259.42033469438
49755,88427.61576952075
49756,93645.04681933546
49757,120931.82930588892
49758,70811.04709481097
49759,59295.15783366368
49760,122608.32964354876
49761,94381.12492983195
49762,132553.6303173729
49763,69468.89695406744
49764,84596.33933104589
49765,108190.87856257183
49766,151450.5996175413
49767,151360.87934404408
49768,135197.33088068565
49769,134438.37365782436
49770,384238.2998470381
49771,134471.6953364195
49772,118613.14184393745
49773,99220.38914445543
49774,85447.38271868165
49775,164935.46422973846
49776,122715.35920662138
49777,115109.35710605839
49778,70743.02061487269
49779,87835.43368248646
49780,68787.45962522647
49781,89771.2294671583
49782,84211.12869297474
49783,79484.65822667771
49784,102150.53802873223
49785,142135.02227205242
49786,82513.19545663675
49787,328779.3976167997
49788,50395.08629755194
49789,115827.10808128519
49790,74405.20808880641
49791,97277.14316766613
49792,65345.7757876204
49793,67456.5307337488
49794,186748.85410523473
49795,92109.59154730443
49796,104650.60655833766
49797,46734.412922495845
49798,87933.71297253705
49799,103570.56186075116
49800,64900.551514488514
49801,125235.19342187696
49802,589196.6820839599
49803,73936.96163272369
49804,108539.27244244318
49805,166007.11000615556
49806,103779.9676415359
49807,190772.9765974374
49808,134934.37676877883
49809,488652.7059019375
49810,101450.26561832835
49811,71120.88241968688
49812,117151.36150139995
49813,90369.22186968193
49814,57683.21441292545
49815,59708.0653291216
49816,141881.56659646917
49817,100738.88053951287
49818,94324.4792858319
49819,196558.1275285141
49820,76369.71880444483
49821,101163.95101718545
49822,79616.30131165401
49823,124715.73674792182
49824,126542.56864438861
49825,78087.90387318426
49826,98489.49954619593
49827,77506.42716809825
49828,53737.18387097558
49829,57423.947636443634
49830,60353.63206720518
49831,100176.57474569516
49832,86460.36175553197
49833,101175.5136752767
49834,153337.55544490617
49835,102334.05612181459
49836,57332.655965417536
49837,73157.68522545203
49838,74518.65364173049
49839,113829.74815757942
49840,162907.39510051062
49841,125083.86695103142
49842,152066.65609779884
49843,51874.43412381508
49844,216998.59856571816
49845,90992.92027630759
49846,107797.49408753065
49847,183180.48511035292
49848,60707.212874678065
49849,95250.55401343417
49850,94416.63550261974
49851,84036.7529975836
49852,166426.07779523748
49853,114370.0143880056
49854,184909.5107875772
49855,99666.55723389864
49856,48064.79339039208
49857,59077.015003527355
49858,102984.67502520129
49859,96075.03518545252
49860,58614.09177673397
49861,218068.2364355267
49862,126851.04317303497
49863,156988.23824749014
49864,130829.7844447456
49865,84878.64484620096
49866,57448.793679631315
49867,154565.7550300758
49868,144535.4961607213
49869,66992.75650707482
49870,147073.27729166942
49871,142235.36062327708
49872,96227.70655470877
49873,94638.69137088943
49874,140459.90195108124
49875,82132.1460264366
49876,92070.65120148915
49877,66024.80315509428
49878,59490.67651893089
49879,61940.60427827554
49880,93687.31733020506
49881,109568.6040982051
49882,59717.00459643388
49883,139273.54110252255
49884,137011.81688645558
49885,50462.047691449116
49886,136726.47608926753
49887,50698.481598345265
49888,209705.07097712802
49889,109800.077586239
49890,190062.1731615485
49891,132215.29497050415
49892,138846.68878717662
49893,49350.47850665494
49894,125886.60692442098
49895,209001.97387656316
49896,145721.46173136303
49897,126180.91321463887
49898,69209.37979715253
49899,51933.529195296476
49900,98872.26679952639
49901,72302.22360763428
49902,66706.74240311705
49903,121525.09034425794
49904,92974.97348006198
49905,114795.63580383974
49906,141314.58840551588
49907,96395.56496386323
49908,137553.91525927218
49909,111665.35663831903
49910,45836.09280559678
49911,57325.63219827573
49912,105122.57305004113
49913,171202.42419468495
49914,174659.67998189857
49915,119213.58859996358
49916,160667.20169132313
49917,141116.47359534272
49918,127114.71520155406
49919,130086.97878370732
49920,129459.27523629458
49921,84857.8512065314
49922,123252.15895136076
49923,110048.23041969945
49924,181218.92342416686
49925,117823.3784144426
49926,83357.76754850333
49927,67809.53112642528
49928,78702.48012873682
49929,79114.6930677304
49930,214945.55186069547
49931,118336.93769091283
49932,126259.9127190024
49933,604672.7247091213
49934,62675.68145172842
49935,99467.0906692494
49936,207071.24712273604
49937,82393.22472962654
49938,145585.3696322159
49939,62292.09852862972
49940,88795.72852197321
49941,106971.09003018323
49942,221497.23869223963
49943,75219.2864437465
49944,103867.91760845686
49945,104361.32508760317
49946,117746.36124416882
49947,74900.25327299774
49948,118273.1132652245
49949,68395.69763459268
49950,199840.3528260025
49951,115199.76341870868
49952,83165.07208092869
49953,109143.31301260067
49954,146145.05775144254
49955,84597.2587588286
49956,107218.63298553828
49957,189615.90137933154
49958,135590.6803876939
49959,224126.59659551573
49960,132366.3168535547
49961,113409.70360772629
49962,75188.55638445386
49963,100130.82713339798
49964,110263.92116101146
49965,85426.99244659109
49966,87095.91866663494
49967,165118.25823594845
49968,85873.39778116872
49969,102938.91360285346
49970,108571.30013407205
49971,98194.79217015416
49972,131469.7680595571
49973,140436.57490206324
49974,82344.88606748817
49975,58243.76189425884
49976,98096.55399974568
49977,176541.4883013572
49978,84041.20210739522
49979,101677.79354164036
49980,161578.79622040686
49981,215910.0981023653
49982,98530.78267526359
49983,290586.7563177362
49984,93390.57177290486
49985,78923.18147828904
49986,141463.35702067328
49987,100166.55423318243
49988,131186.83009305614
49989,105787.91391482035
49990,274591.7316159514
49991,130305.47238693979
49992,220021.76108810867
49993,187554.45325223543
49994,163586.8672076236
49995,125991.92082501847
49996,237316.5879552911
49997,62788.91825843653
49998,168673.74065423425
49999,68591.41656024531
50000,117250.34581678276
50001,78208.31931746253
50002,65927.33953342911
50003,66177.36546317658
50004,61765.43127582047
50005,92393.7426757391
50006,364436.7663908124
50007,88271.3238569006
50008,136534.7998935826
50009,124168.28886017384
50010,328903.4052043304
50011,262701.6067786957
50012,92189.08132669711
50013,89941.28403439428
50014,186608.10236397688
50015,256481.37749084912
50016,60535.68289772511
50017,124432.52798845308
50018,53904.33159609625
50019,167399.67323149776
50020,121908.77162306913
50021,69724.90698924109
50022,81052.82447198807
50023,61702.73795145117
50024,119028.57219147062
50025,84774.92795974351
50026,83318.06410883664
50027,367759.18356094765
50028,248575.14863934513
50029,126475.82762640074
50030,59846.414852773145
50031,114738.2056355004
50032,101885.84754277357
50033,136278.75521046706
50034,108813.8451667685
50035,166234.16019021973
50036,132755.7679204363
50037,207549.05836566264
50038,71474.64896874376
50039,225137.7796981839
50040,219492.62921142322
50041,110012.33396703127
50042,69782.5389960868
50043,57941.750872087345
50044,100312.07514916317
50045,85041.16476238884
50046,75595.42547889611
50047,510474.69392046955
50048,92618.7461852757
50049,98591.17399280454
50050,105432.91584033424
50051,84626.59742766226
50052,74277.17130664288
50053,83329.28873193367
50054,69582.84353160214
50055,92578.09066559619
50056,90061.8232594056
50057,123554.99856168422
50058,196568.32536645344
50059,304056.6558366796
50060,245725.11902756384
50061,87213.8405589031
50062,79646.26537583882
50063,138914.21554090088
50064,156912.4809224301
50065,201354.28230692245
50066,67428.09510834106
50067,202039.2452529118
50068,107629.0767418629
50069,65470.87596990852
50070,167927.57057514106
50071,137867.43480017286
50072,123728.30012369822
50073,75571.77360763075
50074,175277.19514713416
50075,124138.40843356145
50076,96408.2318529054
50077,121548.10356271105
50078,129250.47147087556
50079,227820.84018885344
50080,120459.01917908642
50081,83428.39577793972
50082,91251.77964620075
50083,82904.59765655856
50084,118954.60451076676
50085,104072.4144242974
50086,112409.35733098797
50087,193018.96408541838
50088,115155.99114607106
50089,115639.26734596469
50090,127241.98052225061
50091,135549.9062802841
50092,86460.75051572203
50093,183065.73201415935
50094,123464.87749653168
50095,77471.79487116299
50096,92344.17701894224
50097,102431.098828488
50098,70631.6189763693
50099,73577.53091209335
50100,125118.06778418829
50101,110636.24827696786
50102,78832.5415752292
50103,199488.4708812819
50104,144625.81816268596
50105,134730.74230292952
50106,106519.93111005284
50107,124205.37133116397
50108,117082.13358122064
50109,78286.99903057725
50110,348388.7867223312
50111,103766.54193813005
50112,84820.32563602104
50113,95164.46119355188
50114,85282.19036125627
50115,101685.67059392016
50116,48852.182794107255
50117,66517.95306479494
50118,79969.15067304028
50119,182901.24485852307
50120,316311.47003631294
50121,117998.5226841482
50122,186463.5882289876
50123,112485.04570828733
50124,115681.93517211557
50125,139964.2903815832
50126,106997.26722165874
50127,100503.11568495496
50128,238332.40180810203
50129,71220.45969540108
50130,124711.11522624773
50131,125088.0269481838
50132,158807.4787192741
50133,249804.1847779303
50134,135251.70050113124
50135,173957.04259841784
50136,57006.43987379559
50137,201457.8682081247
50138,62241.65047279249
50139,73438.25678879327
50140,58969.95406784813
50141,127648.6837538605
50142,104712.17361258212
50143,52399.28122417732
50144,50078.492149620666
50145,119161.05326204965
50146,71098.02246885558
50147,115307.84981702478
50148,143154.17830580744
50149,220968.64997153007
50150,56749.824621656444
50151,197833.43881003934
50152,117485.92768152378
50153,247233.54017322685
50154,58514.54228310126
50155,100274.14526566325
50156,96317.5736291385
50157,210704.23538238122
50158,111865.15669730719
50159,93783.64480618169
50160,55522.42566890012
50161,99998.14001932487
50162,100461.98530369537
50163,83993.49750543971
50164,87617.08059006688
50165,51138.15985581209
50166,126342.40581082148
50167,154993.62159156852
50168,161005.61255329754
50169,261074.84260469046
50170,93350.93738991587
50171,73576.38866392097
50172,83045.37343515507
50173,73666.51160222857
50174,131852.05962063276
50175,91079.72054054256
50176,104507.57339701842
50177,109229.30167093419
50178,95282.7791626053
50179,122070.65920536031
50180,144965.540450959
50181,354645.94623423455
50182,148596.40890769835
50183,188060.16739810133
50184,92969.0456806323
50185,102936.51705124807
50186,62586.1876686633
50187,51660.53598231406
50188,61712.84096100423
50189,136986.38733821356
50190,88149.53769827675
50191,118194.25148062932
50192,155419.13702308357
50193,118800.11780753022
50194,123456.37784837028
50195,85495.54499188588
50196,82788.6772191808
50197,137189.11074344447
50198,100168.57202281014
50199,140570.9942133155
50200,185078.44953515695
50201,152702.54359536318
50202,121550.54260938149
50203,57195.007333264184
50204,103871.35874355459
50205,80005.87371806885
50206,50151.70534317632
50207,63286.94362340824
50208,133777.4619027776
50209,73224.19171804583
50210,95943.4115472203
50211,100946.11111779163
50212,101727.06264056909
50213,126245.23067238036
50214,137782.55942611874
50215,67140.76340945484
50216,117482.99139966437
50217,190911.01444840664
50218,58984.04723593283
50219,120167.2871636077
50220,136895.99721093633
50221,78572.20277758464
50222,107476.61758351143
50223,229964.2821921366
50224,108204.41584549332
50225,183529.56408128378
50226,78006.96370439735
50227,197401.26348603214
50228,210713.40898032708
50229,106536.6953662112
50230,60855.35843607282
50231,84541.44561084741
50232,137992.7586919659
50233,66657.52316687065
50234,115851.30552514183
50235,112397.4665676687
50236,136357.30330160537
50237,60195.48776936669
50238,104474.18845922001
50239,261645.18018720072
50240,185221.6553108242
50241,138854.3589186254
50242,61195.85124561697
50243,106763.00515163082
50244,97661.60573356503
50245,141179.36345933215
50246,71675.53981246243
50247,212703.00541825616
50248,119381.67249611518
50249,85313.1033254207
50250,94071.48461012807
50251,63215.87225432715
50252,64193.290892569334
50253,183340.5879314934
50254,125351.5893452753
50255,134991.74397353054
50256,136050.34948365766
50257,61145.33152966111
50258,108663.43787457215
50259,143274.6998100106
50260,159439.78444174235
50261,67153.81320537995
50262,61867.27576937727
50263,118661.17994243621
50264,76743.56742242633
50265,54701.25494465746
50266,119409.60488914713
50267,116628.99144136162
50268,171739.2579249661
50269,374975.5031897458
50270,110180.61080597654
50271,132284.34511665808
50272,89843.11563381724
50273,192006.808329487
50274,133287.84233658394
50275,72161.22454500018
50276,121664.63251489989
50277,174946.88966018465
50278,83303.87046401176
50279,217095.72379010654
50280,169439.70387307068
50281,124170.72385520785
50282,69034.19336940933
50283,128979.3871076721
50284,109213.4041489859
50285,83590.86908120438
50286,162838.5893221591
50287,78543.12521133479
50288,158624.2887973223
50289,146670.1434451586
50290,119118.65573543598
50291,67370.69408967509
50292,167064.19452946537
50293,68739.09368904337
50294,155008.7613639479
50295,58512.01682841206
50296,187319.67136011558
50297,100638.32801858237
50298,52148.04861461768
50299,138372.38575656462
50300,103746.99270257917
50301,214945.55186069547
50302,112552.81336880762
50303,148911.6785431025
50304,82822.48823698828
50305,170090.682550478
50306,81753.49919735515
50307,227649.58263725604
50308,111803.3779827466
50309,184654.58423700603
50310,132110.08456061
50311,79943.98283880156
50312,54226.71947616646
50313,278033.79871249374
50314,68423.37692934624
50315,175257.76520844758
50316,283243.9374339653
50317,94512.50305191775
50318,56732.54828824184
50319,62107.823931122664
50320,144068.6237135354
50321,110220.1614699194
50322,67111.23435660341
50323,197764.07896648726
50324,401553.82559248497
50325,190892.98409271176
50326,56773.885060486136
50327,437293.7185011728
50328,117386.72204421871
50329,215264.98929057707
50330,140921.43837759257
50331,105592.28959421333
50332,67779.43977527219
50333,81397.63644038443
50334,121326.67555812445
50335,109759.35632716873
50336,67902.23354470708
50337,154138.3480388013
50338,88872.12491713962
50339,100545.21636135028
50340,123266.32175447734
50341,97887.96087544842
50342,43884.36774236456
50343,160549.27028941386
50344,192771.42395167687
50345,80951.17006711858
50346,56368.02154086933
50347,96453.2855834424
50348,221384.1129446224
50349,70045.49054542878
50350,192526.18377119495
50351,147654.95045596507
50352,210111.62706680893
50353,123246.90745397258
50354,78453.99343136518
50355,59963.00680512597
50356,89452.64227764893
50357,60744.08226572859
50358,64161.00753506714
50359,57672.78891043333
50360,184415.79913725154
50361,111350.24086093248
50362,115730.61239139253
50363,109937.55553987356
50364,63245.910161225525
50365,143184.67298127554
50366,92009.54027770014
50367,133520.17684370425
50368,114628.17465779552
50369,65878.68453988149
50370,107791.5864982524
50371,111693.63323717687
50372,143144.62358228193
50373,69514.19060573238
50374,109176.66072645049
50375,154295.40828712267
50376,112070.48865573319
50377,83714.41923004732
50378,93729.09768268482
50379,195765.06740036898
50380,161150.24857913493
50381,53576.494950796216
50382,82047.5840255506
50383,131397.3723633982
50384,232209.5981512997
50385,151413.64868482196
50386,101770.79233446941
50387,98691.94501548045
50388,96020.99622376001
50389,79978.18801430223
50390,60318.49929586929
50391,95640.47268997703
50392,119917.85712504765
50393,98555.32981371318
50394,87728.53126046041
50395,88037.56829781228
50396,113142.436469899
50397,62092.699947559624
50398,115463.53770631665
50399,91353.64183777792
50400,255864.01980503617
50401,108768.02935543665
50402,205989.5198266239
50403,121867.43804704366
50404,194800.06804379774
50405,105395.09852153048
50406,86762.41731550504
50407,71576.60831595334
50408,173565.29021471873
50409,116521.5637901218
50410,117071.12812739276
50411,108295.06716880744
50412,76950.32134320906
50413,53243.15398757858
50414,141881.56659646917
50415,119052.40342241811
50416,172192.5157269497
50417,101882.88494234852
50418,97230.17909248025
50419,96794.97542898594
50420,117962.13768745729
50421,97639.17962357803
50422,107192.09060034773
50423,88074.5940127071
50424,98119.27598246175
50425,81526.37715450829
50426,83097.91900263977
50427,110116.2125319835
50428,66704.91406690644
50429,38669.64576389309
50430,170396.6882711831
50431,64601.29632342172
50432,105217.3229523277
50433,119086.78608393244
50434,131376.429820732
50435,159977.5647558061
50436,116059.74069417057
50437,71256.91603504101
50438,101420.89662144285
50439,182612.02475285594
50440,74951.90284426976
50441,59583.73690892353
50442,198134.2240930545
50443,115425.0468918182
50444,89383.06454587476
50445,144782.81932341566
50446,68838.99738420142
50447,600315.2848739806
50448,91090.53993749179
50449,195572.6785425156
50450,137725.64100561469
50451,70391.30424733157
50452,71748.87430198511
50453,133309.15556284558
50454,98485.02586577367
50455,127756.23059452215
50456,74190.11201103797
50457,135590.6803876939
50458,69028.21871321653
50459,106690.41992120347
50460,112231.80516169078
50461,57209.317492637325
50462,49394.19393549007
50463,364028.1910022839
50464,79974.08959935774
50465,55516.68582009973
50466,119382.46466821313
50467,59327.86943951026
50468,104265.85938945352
50469,67066.62828175256
50470,389096.75181399565
50471,59438.981628539164
50472,90692.31758660116
50473,103839.10730363661
50474,93036.45476619877
50475,87522.19953712761
50476,152527.17513977457
50477,65023.22327495171
50478,112260.30755947922
50479,75179.20800028212
50480,104431.8303041021
50481,87392.50699222082
50482,97273.11931635477
50483,161110.80841143883
50484,70789.53922668377
50485,81845.10889956719
50486,91775.5597862268
50487,94305.53223230249
50488,124252.04607722166
50489,205246.26957255212
50490,298000.16414544627
50491,136043.9388882429
50492,172887.32234501228
50493,100564.38615785723
50494,188222.1962458185
50495,125194.1663623498
50496,77391.84680143198
50497,56576.92843241303
50498,110153.21651798498
50499,114870.16661111996
50500,63607.17123332613
50501,69929.01803185817
50502,67394.18508597181
50503,96882.19100814784
50504,92264.86858349212
50505,160271.64830548427
50506,93756.6908278703
50507,168206.96495504456
50508,219978.8232359505
50509,85978.83888622896
50510,65638.32681915764
50511,97868.38402250715
50512,50281.089386304884
50513,99628.34806839173
50514,132753.93068829592
50515,400056.59239671344
50516,425476.60248092155
50517,129117.47134364379
50518,71303.42351087849
50519,182424.7642496085
50520,74821.68386264732
50521,72220.43963797239
50522,98431.20976220595
50523,78527.1031262308
50524,108351.10904417498
50525,169465.32462800771
50526,89549.01561892836
50527,61461.21724518355
50528,135778.72495727858
50529,72032.12356589395
50530,109667.03783983487
50531,401172.2356643557
50532,116321.185082513
50533,88149.53769827675
50534,57875.02972029106
50535,253039.390449302
50536,154617.32775620947
50537,132901.47475328352
50538,112360.73827730127
50539,69600.25293734905
50540,74026.754899628
50541,200627.09263476537
50542,230930.6579204815
50543,53545.46354273834
50544,62901.203085200934
50545,81926.22805836594
50546,107470.16555462958
50547,63222.989082306856
50548,55546.975590452676
50549,89114.82892298032
50550,91997.82700303677
50551,74390.99233761936
50552,77902.38110912238
50553,126014.6353539291
50554,70545.154864207
50555,70240.11154806966
50556,49191.65104608666
50557,58860.86386736161
50558,86171.77038774539
50559,88411.69615483585
50560,104718.63701588241
50561,93761.92485643453
50562,134934.37676877883
50563,87006.28193303163
50564,93719.2454100927
50565,93933.43852719612
50566,139364.42440448553
50567,107980.1004567045
50568,105183.04155132917
50569,73741.61013277402
50570,52980.74296663668
50571,77825.34821137211
50572,133243.75280695292
50573,182321.2941966543
50574,100288.13042815478
50575,121580.47848255039
50576,105374.1278150503
50577,99853.1150196664
50578,270653.8574337282
50579,133888.71703157364
50580,131248.40707619872
50581,119973.71900157796
50582,70187.6820205393
50583,78512.57863327503
50584,155800.8038003431
50585,84140.51444183648
50586,81942.06130858391
50587,74092.5994487167
50588,204828.74008607233
50589,120000.73193807695
50590,234748.0853903137
50591,50453.430270040706
50592,358018.9886783804
50593,168836.6413060143
50594,101291.3879633015
50595,132229.46373455424
50596,104400.80104094876
50597,76877.28213777469
50598,104500.3511147864
50599,60342.595276053886
50600,103530.70065112255
50601,175467.9976077237
50602,119262.95385662292
50603,73344.94852844288
50604,123329.73062287408
50605,374447.61233413406
50606,105618.79580817482
50607,97627.35340034927
50608,182390.44000503718
50609,112430.56268100513
50610,78897.11091964402
50611,124933.225663399
50612,100079.08864206691
50613,125442.75457904764
50614,141740.00193410605
50615,115745.13131213145
50616,91935.10902123676
50617,124342.25337329524
50618,93915.94357870269
50619,54970.27378361621
50620,71416.69399543518
50621,97034.23773099286
50622,71180.49911356255
50623,74558.60451239685
50624,282865.427687621
50625,107548.64194361701
50626,269444.05284668185
50627,66162.73889551566
50628,68013.64699376313
50629,135603.58860010156
50630,147921.37645743467
50631,133431.77704738372
50632,178458.94476439527
50633,55045.38320602077
50634,59340.53892226059
50635,100267.2577723964
50636,89970.8696317595
50637,308075.1266062962
50638,69830.95071673466
50639,148825.05764247684
50640,106572.60694850169
50641,94825.14211513576
50642,134003.63353130312
50643,63811.00415431429
50644,37049.26662567964
50645,211995.92991438665
50646,58562.80363779198
50647,124430.09360407919
50648,97535.78079959424
50649,95918.59512158087
50650,89474.67302879656
50651,100461.14405721618
50652,106472.45435566678
50653,61761.86321392868
50654,130237.95525161788
50655,79855.93308451753
50656,119521.59876266161
50657,104768.17096192337
50658,99171.75199778071
50659,64687.185149497265
50660,82052.53742400026
50661,98001.47427792024
50662,79860.17745183714
50663,69418.02962498218
50664,70860.17406815567
50665,217111.28754399967
50666,65288.37261987567
50667,80560.97480316377
50668,83689.37236213271
50669,244936.97560279805
50670,214341.2616794735
50671,77590.0535847925
50672,161574.89986607246
50673,110026.85453413709
50674,232770.37965323968
50675,112000.72546975531
50676,373988.22687972756
50677,154618.01076238052
50678,106477.31446682313
50679,322400.8898699922
50680,287525.3549461743
50681,237102.13247149973
50682,43832.402054435865
50683,128868.88866433271
50684,101467.07751019212
50685,94724.50323438387
50686,57242.42887705638
50687,78389.8664771296
50688,86402.48439848097
50689,232679.005176259
50690,145934.73497653956
50691,107657.58778125684
50692,256745.5618412504
50693,123559.42251719334
50694,67878.39613408817
50695,58250.00341832913
50696,163522.99439995884
50697,53330.28852697808
50698,271434.48637196067
50699,104459.60548981518
50700,48960.50916473992
50701,127280.67474542452
50702,73201.49774475068
50703,120102.20634605293
50704,116342.88087059399
50705,182032.00449190865
50706,141963.33418092906
50707,97120.25726253912
50708,197119.03853760206
50709,100742.45092062713
50710,102697.0808638912
50711,101791.6012976038
50712,85442.59586479045
50713,84622.61128663324
50714,74041.41926110693
50715,125480.46602250295
50716,141695.12297165202
50717,123980.11398521242
50718,61349.35094846178
50719,114370.37730382055
50720,94122.30804559536
50721,77759.67359267897
50722,66147.69430157499
50723,116386.2047725112
50724,122703.24370438418
50725,52072.939277624726
50726,100237.57742156644
50727,160199.22975042835
50728,121633.6756019346
50729,175771.684349472
50730,60870.98207995351
50731,87637.51942250339
50732,125407.50412334694
50733,85841.59378457087
50734,180126.95267677424
50735,145774.41812120253
50736,74875.48127282705
50737,206394.64205278287
50738,101636.3232922625
50739,95314.26548140014
50740,76420.19569874633
50741,132156.94800582386
50742,140753.1057024324
50743,68571.9557153048
50744,131034.6380299777
50745,129061.95025383306
50746,62943.8491716195
50747,78313.71624929114
50748,87079.42162598486
50749,137278.8645491782
50750,93645.00442652105
50751,194674.34033459128
50752,85325.14992476477
50753,73698.93995117891
50754,103756.0441194422
50755,106830.16215532899
50756,109247.82511952176
50757,118537.69515654852
50758,108656.55552431667
50759,84484.45707610517
50760,105967.31901355398
50761,59150.88471490639
50762,118988.54994352283
50763,67257.47175570884
50764,51026.29019771236
50765,257036.1918031376
50766,120797.38824779293
50767,149966.1143056659
50768,89941.00979342738
50769,66811.26505274011
50770,111357.33049710462
50771,71695.85986810212
50772,266825.55310042476
50773,153029.01228210542
50774,126953.47739560861
50775,120009.9467012409
50776,100478.39385046341
50777,123772.08989221376
50778,96678.0360976917
50779,79915.31113468487
50780,93280.39909884677
50781,116758.50537519899
50782,125438.11459245834
50783,174684.2328716253
50784,83336.11378636322
50785,309091.25126296363
50786,83310.5757731142
50787,121357.33885898508
50788,108707.97753439793
50789,102972.75271104035
50790,117142.15651702229
50791,211883.84177507792
50792,39423.15650075063
50793,165372.07362523332
50794,117589.71728084623
50795,204981.34631571738
50796,206631.45218391658
50797,64968.29050220337
50798,99637.6370380643
50799,173402.2461413041
50800,75560.91100730209
50801,141354.50241516094
50802,60557.38823972622
50803,74608.10912078277
50804,52922.67534465816
50805,217525.80458799223
50806,260561.2275103526
50807,81028.30308644898
50808,395043.1491318256
50809,57926.39227586945
50810,61359.47354917816
50811,135562.36716779793
50812,272888.4694420509
50813,137631.58493151295
50814,94417.98315871698
50815,131173.29146724762
50816,177924.95392273617
50817,110745.70563340164
50818,190874.6114811973
50819,94011.8442284333
50820,65839.60258933605
50821,125037.25840011991
50822,138403.4980265351
50823,94531.17551331795
50824,139352.33540903102
50825,112719.59804826559
50826,90082.89086841188
50827,118379.45592975077
50828,49928.07460034099
50829,77189.38779586788
50830,67317.38325194079
50831,115391.68744609268
50832,58901.70962694037
50833,201295.04525485972
50834,49486.788413280425
50835,59569.06158462256
50836,109156.35370541523
50837,79388.23906239563
50838,233006.5855732176
50839,55114.65642643422
50840,140948.59574644215
50841,50852.96359177176
50842,135939.75785253587
50843,108190.05315977681
50844,64584.01981315033
50845,65545.69350640265
50846,161510.38757251727
50847,126729.65234616917
50848,133987.67076869524
50849,154907.96433572925
50850,202454.44368285392
50851,62161.286945119
50852,163114.28561412136
50853,118759.76225302892
50854,63373.46103635502
50855,53148.53624452386
50856,130012.8609383422
50857,103376.41242169816
50858,110335.10842553442
50859,97861.94255595209
50860,136608.21562264353
50861,63952.88970104141
50862,117015.63287061921
50863,141273.7710632446
