,平均地価
13472,622428.5714285715
13473,471800.0
13474,315000.0
13475,1200000.0
13476,611500.0
13477,487333.3333333333
13478,519000.0
13479,782000.0
13480,592000.0
13481,336000.0
13482,547000.0
13483,452000.0
13484,475333.3333333333
13485,1107777.7777777778
13486,1185600.0
13487,634000.0
13488,407000.0
13489,579000.0
13490,3407500.0
13491,486500.0
13492,2500000.0
13493,587500.0
13494,799000.0
13495,
13496,222000.0
13497,285750.0
13498,8175000.0
13499,465000.0
13500,749000.0
13501,709000.0
13502,275666.6666666667
13503,1436666.6666666667
13504,357500.0
13505,1544500.0
13506,639000.0
13507,164000.0
13508,571333.3333333334
13509,850000.0
13510,671000.0
13511,640000.0
13512,639000.0
13513,
13514,452000.0
13515,1400000.0
13516,348000.0
13517,639000.0
13518,689500.0
13519,758500.0
13520,631333.3333333334
13521,253333.3333333333
13522,977400.0
13523,
13524,1030500.0
13525,570000.0
13526,534600.0
13527,1070000.0
13528,382500.0
13529,1466222.2222222222
13530,1119800.0
13531,349500.0
13532,485500.0
13533,399000.0
13534,867833.3333333334
13535,
13536,431333.3333333333
13537,2213333.333333333
13538,1342500.0
13539,1554000.0
13540,2440000.0
13541,2926500.0
13542,605500.0
13543,283000.0
13544,867833.3333333334
13545,476500.0
13546,
13547,570000.0
13548,640000.0
13549,547000.0
13550,1251333.3333333333
13551,1285000.0
13552,4202000.0
13553,433500.0
13554,590833.3333333334
13555,491333.3333333333
13556,406000.0
13557,
13558,1493333.3333333333
13559,491000.0
13560,405000.0
13561,2216250.0
13562,384000.0
13563,1114800.0
13564,2440000.0
13565,921333.3333333334
13566,771250.0
13567,483000.0
13568,1400000.0
13569,771250.0
13570,472200.0
13571,1200000.0
13572,529333.3333333334
13573,1408000.0
13574,689500.0
13575,363500.0
13576,605000.0
13577,637500.0
13578,476500.0
13579,312000.0
13580,611500.0
13581,282500.0
13582,3751428.5714285714
13583,446000.0
13584,382500.0
13585,2165000.0
13586,1980000.0
13587,780600.0
13588,587500.0
13589,1187250.0
13590,1790000.0
13591,986500.0
13592,436800.0
13593,527000.0
13594,609000.0
13595,565285.7142857143
13596,382500.0
13597,587500.0
13598,241500.0
13599,1181000.0
13600,569000.0
13601,879800.0
13602,391000.0
13603,1173333.3333333333
13604,579000.0
13605,
13606,324750.0
13607,972500.0
13608,868000.0
13609,499200.0
13610,543333.3333333334
13611,570200.0
13612,1382666.6666666667
13613,
13614,1014000.0
13615,502000.0
13616,409000.0
13617,1640000.0
13618,795777.7777777778
13619,590833.3333333334
13620,1408000.0
13621,357500.0
13622,555750.0
13623,450000.0
13624,407000.0
13625,927000.0
13626,319000.0
13627,1820000.0
13628,748000.0
13629,164000.0
13630,1181000.0
13631,639000.0
13632,2198888.888888889
13633,698875.0
13634,348666.6666666667
13635,1544500.0
13636,520000.0
13637,622666.6666666666
13638,472200.0
13639,242000.0
13640,798000.0
13641,442750.0
13642,780600.0
13643,601625.0
13644,972500.0
13645,764714.2857142857
13646,1867500.0
13647,1953666.6666666667
13648,1914000.0
13649,1450000.0
13650,539666.6666666666
13651,702000.0
13652,1623200.0
13653,487333.3333333333
13654,576666.6666666666
13655,921333.3333333334
13656,2231666.6666666665
13657,590833.3333333334
13658,764714.2857142857
13659,524500.0
13660,359000.0
13661,324750.0
13662,401250.0
13663,633666.6666666666
13664,
13665,4773333.333333333
13666,671200.0
13667,821285.7142857143
13668,1342500.0
13669,461000.0
13670,3392000.0
13671,452000.0
13672,351000.0
13673,288125.0
13674,1513800.0
13675,356000.0
13676,623333.3333333334
13677,
13678,527666.6666666666
13679,
13680,1114800.0
13681,686000.0
13682,467000.0
13683,226000.0
13684,640000.0
13685,1755000.0
13686,846500.0
13687,450000.0
13688,685666.6666666666
13689,1600000.0
13690,607200.0
13691,680833.3333333334
13692,976200.0
13693,758500.0
13694,452000.0
13695,623333.3333333334
13696,602666.6666666666
13697,787500.0
13698,1210500.0
13699,1014000.0
13700,605000.0
13701,539666.6666666666
13702,442750.0
13703,656666.6666666666
13704,467500.0
13705,1580000.0
13706,867833.3333333334
13707,637500.0
13708,599000.0
13709,821333.3333333334
13710,1232750.0
13711,707000.0
13712,550000.0
13713,1446666.6666666667
13714,426500.0
13715,524500.0
13716,872000.0
13717,3685000.0
13718,527000.0
13719,607200.0
13720,2198888.888888889
13721,1493333.3333333333
13722,1119800.0
13723,3793750.0
13724,426400.0
13725,527000.0
13726,388200.0
13727,474333.3333333333
13728,1843333.3333333333
13729,
13730,4773333.333333333
13731,782500.0
13732,1408000.0
13733,1199200.0
13734,671333.3333333334
13735,1558583.3333333333
13736,992500.0
13737,292250.0
13738,275666.6666666667
13739,592250.0
13740,274250.0
13741,602666.6666666666
13742,324500.0
13743,555750.0
13744,601625.0
13745,1086571.4285714286
13746,1291000.0
13747,555750.0
13748,435000.0
13749,1580000.0
13750,543888.8888888889
13751,879800.0
13752,1493333.3333333333
13753,420750.0
13754,611500.0
13755,1240000.0
13756,1867500.0
13757,8175000.0
13758,283000.0
13759,389400.0
13760,3407500.0
13761,522500.0
13762,573000.0
13763,357500.0
13764,901600.0
13765,2501250.0
13766,399000.0
13767,1505000.0
13768,222000.0
13769,356000.0
13770,320500.0
13771,1034000.0
13772,433500.0
13773,2231666.6666666665
13774,1843333.3333333333
13775,416875.0
13776,433500.0
13777,311500.0
13778,569000.0
13779,1840000.0
13780,340500.0
13781,340500.0
13782,781666.6666666666
13783,471800.0
13784,687000.0
13785,668400.0
13786,879800.0
13787,743400.0
13788,301250.0
13789,492000.0
13790,398000.0
13791,828000.0
13792,595333.3333333334
13793,767000.0
13794,624500.0
13795,453600.0
13796,888000.0
13797,877875.0
13798,400000.0
13799,
13800,2631111.111111111
13801,1513800.0
13802,2500000.0
13803,693400.0
13804,1544500.0
13805,416800.0
13806,1291000.0
13807,507166.6666666667
13808,879800.0
13809,1867500.0
13810,875500.0
13811,
13812,685000.0
13813,527000.0
13814,519000.0
13815,324500.0
13816,780600.0
13817,
13818,
13819,1640000.0
13820,323600.0
13821,755714.2857142857
13822,1493333.3333333333
13823,1950000.0
13824,4055142.857142857
13825,485500.0
13826,1605000.0
13827,
13828,3442222.222222222
13829,599000.0
13830,699000.0
13831,458100.0
13832,529333.3333333334
13833,388200.0
13834,1015857.1428571428
13835,392666.6666666667
13836,821285.7142857143
13837,320500.0
13838,274000.0
13839,1466222.2222222222
13840,436800.0
13841,519000.0
13842,543888.8888888889
13843,576285.7142857143
13844,644500.0
13845,438000.0
13846,977400.0
13847,782500.0
13848,686571.4285714285
13849,893000.0
13850,992500.0
13851,519000.0
13852,363500.0
13853,624500.0
13854,238000.0
13855,1790000.0
13856,
13857,577500.0
13858,370000.0
13859,398000.0
13860,463666.6666666667
13861,795777.7777777778
13862,1114800.0
13863,680000.0
13864,3407500.0
13865,1185600.0
13866,601625.0
13867,592250.0
13868,686571.4285714285
13869,504666.6666666667
13870,497857.1428571429
13871,1173333.3333333333
13872,699500.0
13873,1210500.0
13874,693400.0
13875,
13876,441000.0
13877,576666.6666666666
13878,685666.6666666666
13879,921666.6666666666
13880,896333.3333333334
13881,1980000.0
13882,514666.6666666667
13883,
13884,2345000.0
13885,687000.0
13886,771250.0
13887,590833.3333333334
13888,273500.0
13889,828000.0
13890,
13891,689500.0
13892,389666.6666666667
13893,392666.6666666667
13894,499200.0
13895,710000.0
13896,522500.0
13897,492000.0
13898,801000.0
13899,274250.0
13900,464000.0
13901,3260000.0
13902,407000.0
13903,1431000.0
13904,543333.3333333334
13905,2165000.0
13906,516666.6666666667
13907,301666.6666666667
13908,644500.0
13909,1830285.7142857143
13910,698666.6666666666
13911,2440000.0
13912,577500.0
13913,387000.0
13914,780000.0
13915,1503000.0
13916,821285.7142857143
13917,4976000.0
13918,489000.0
13919,624500.0
13920,472200.0
13921,442857.1428571429
13922,
13923,927000.0
13924,475000.0
13925,516666.6666666667
13926,742333.3333333334
13927,821285.7142857143
13928,4202000.0
13929,398000.0
13930,2180000.0
13931,340500.0
13932,1119800.0
13933,356333.3333333333
13934,438000.0
13935,1173333.3333333333
13936,685000.0
13937,377666.6666666667
13938,407000.0
13939,
13940,877875.0
13941,986500.0
13942,654000.0
13943,414714.28571428574
13944,6949142.857142857
13945,1200000.0
13946,430000.0
13947,357000.0
13948,511666.6666666667
13949,6949142.857142857
13950,862500.0
13951,273500.0
13952,297000.0
13953,351000.0
13954,4310000.0
13955,1557200.0
13956,1790000.0
13957,
13958,238000.0
13959,821333.3333333334
13960,429666.6666666667
13961,660000.0
13962,780600.0
13963,595333.3333333334
13964,1181000.0
13965,504666.6666666667
13966,445111.1111111111
13967,5350000.0
13968,734000.0
13969,921333.3333333334
13970,442750.0
13971,607333.3333333334
13972,210500.0
13973,348000.0
13974,671333.3333333334
13975,605500.0
13976,1645500.0
13977,677500.0
13978,
13979,2440000.0
13980,
13981,2440000.0
13982,576666.6666666666
13983,387000.0
13984,348500.0
13985,687000.0
13986,602666.6666666666
13987,1331333.3333333333
13988,771250.0
13989,348666.6666666667
13990,2198888.888888889
13991,607200.0
13992,713888.8888888889
13993,587500.0
13994,698875.0
13995,536000.0
13996,764714.2857142857
13997,921666.6666666666
13998,743400.0
13999,662833.3333333334
14000,452000.0
14001,1702000.0
14002,879800.0
14003,668400.0
14004,698875.0
14005,698875.0
14006,492000.0
14007,1544500.0
14008,1505000.0
14009,288125.0
14010,6949142.857142857
14011,866166.6666666666
14012,332000.0
14013,443500.0
14014,9988222.222222222
14015,559500.0
14016,1544500.0
14017,3442222.222222222
14018,928500.0
14019,829000.0
14020,1840000.0
14021,636600.0
14022,879800.0
14023,1623200.0
14024,556000.0
14025,660000.0
14026,285750.0
14027,512000.0
14028,1014000.0
14029,472200.0
14030,529333.3333333334
14031,480600.0
14032,1436666.6666666667
14033,636600.0
14034,336800.0
14035,8175000.0
14036,501500.0
14037,499200.0
14038,599000.0
14039,584000.0
14040,409142.8571428572
14041,867833.3333333334
14042,592250.0
14043,709000.0
14044,965333.3333333334
14045,522500.0
14046,877875.0
14047,1520000.0
14048,433500.0
14049,458100.0
14050,492000.0
14051,4310000.0
14052,872000.0
14053,1291000.0
14054,458100.0
14055,1640000.0
14056,592000.0
14057,511666.6666666667
14058,
14059,609000.0
14060,795777.7777777778
14061,1232750.0
14062,800000.0
14063,972500.0
14064,710000.0
14065,3793750.0
14066,351333.3333333333
14067,557500.0
14068,3751428.5714285714
14069,702166.6666666666
14070,1291000.0
14071,480600.0
14072,743400.0
14073,755714.2857142857
14074,805500.0
14075,1280000.0
14076,341666.6666666667
14077,780600.0
14078,569000.0
14079,624600.0
14080,1620000.0
14081,210500.0
14082,543333.3333333334
14083,518333.3333333333
14084,1773333.3333333333
14085,1377666.6666666667
14086,607333.3333333334
14087,520333.3333333333
14088,749666.6666666666
14089,501500.0
14090,755714.2857142857
14091,527000.0
14092,423000.0
14093,933000.0
14094,589500.0
14095,1382666.6666666667
14096,577500.0
14097,1830285.7142857143
14098,1436666.6666666667
14099,
14100,
14101,2501250.0
14102,
14103,351333.3333333333
14104,1980000.0
14105,618000.0
14106,516666.6666666667
14107,776571.4285714285
14108,349500.0
14109,452000.0
14110,3793750.0
14111,346250.0
14112,901600.0
14113,280000.0
14114,356333.3333333333
14115,357000.0
14116,482000.0
14117,
14118,605000.0
14119,1302333.3333333333
14120,743400.0
14121,
14122,601625.0
14123,472200.0
14124,388000.0
14125,519000.0
14126,1140000.0
14127,539666.6666666666
14128,1015857.1428571428
14129,
14130,1544500.0
14131,496500.0
14132,223000.0
14133,862500.0
14134,475333.3333333333
14135,6949142.857142857
14136,680000.0
14137,
14138,1431000.0
14139,280000.0
14140,351000.0
14141,
14142,1187571.4285714286
14143,1980000.0
14144,452000.0
14145,1114800.0
14146,
14147,1450000.0
14148,3050000.0
14149,782000.0
14150,611500.0
14151,527000.0
14152,583500.0
14153,6949142.857142857
14154,269333.3333333333
14155,764714.2857142857
14156,518500.0
14157,
14158,
14159,3392000.0
14160,1342500.0
14161,1544500.0
14162,23714705.88235294
14163,
14164,292250.0
14165,283000.0
14166,677500.0
14167,472200.0
14168,571000.0
14169,828000.0
14170,660000.0
14171,1702000.0
14172,349500.0
14173,363500.0
14174,4310000.0
14175,709000.0
14176,640000.0
14177,748000.0
14178,528400.0
14179,3407500.0
14180,
14181,1446666.6666666667
14182,844000.0
14183,1251333.3333333333
14184,538500.0
14185,518333.3333333333
14186,
14187,475333.3333333333
14188,367166.6666666667
14189,1302333.3333333333
14190,482000.0
14191,339500.0
14192,393000.0
14193,1914000.0
14194,516666.6666666667
14195,3066666.6666666665
14196,492000.0
14197,520000.0
14198,4055142.857142857
14199,9988222.222222222
14200,1416000.0
14201,497857.1428571429
14202,743400.0
14203,879800.0
14204,
14205,988250.0
14206,710000.0
14207,567500.0
14208,285750.0
14209,2440000.0
14210,685666.6666666666
14211,699500.0
14212,555750.0
14213,364333.3333333333
14214,862500.0
14215,392666.6666666667
14216,401250.0
14217,4202000.0
14218,2631111.111111111
14219,324500.0
14220,2440000.0
14221,497857.1428571429
14222,1119800.0
14223,516666.6666666667
14224,1015857.1428571428
14225,2150000.0
14226,520333.3333333333
14227,2150000.0
14228,776571.4285714285
14229,1125000.0
14230,855000.0
14231,497857.1428571429
14232,309333.3333333333
14233,414000.0
14234,2440000.0
14235,529333.3333333334
14236,742333.3333333334
14237,1503000.0
14238,2440000.0
14239,6726000.0
14240,515400.0
14241,2631111.111111111
14242,
14243,405600.0
14244,653400.0
14245,573000.0
14246,1605000.0
14247,782000.0
14248,482000.0
14249,702166.6666666666
14250,698875.0
14251,1200000.0
14252,1557200.0
14253,1466222.2222222222
14254,1466222.2222222222
14255,391000.0
14256,1251333.3333333333
14257,686571.4285714285
14258,515400.0
14259,441000.0
14260,285750.0
14261,1446666.6666666667
14262,1073666.6666666667
14263,1070000.0
14264,323600.0
14265,414000.0
14266,576666.6666666666
14267,780000.0
14268,577500.0
14269,601625.0
14270,349500.0
14271,1645500.0
14272,301250.0
14273,459250.0
14274,453600.0
14275,801000.0
14276,590833.3333333334
14277,515400.0
14278,1014000.0
14279,406500.0
14280,2213333.333333333
14281,461000.0
14282,868000.0
14283,351000.0
14284,867833.3333333334
14285,450000.0
14286,3850000.0
14287,787500.0
14288,443500.0
14289,527666.6666666666
14290,787500.0
14291,274000.0
14292,528400.0
14293,921333.3333333334
14294,370000.0
14295,668400.0
14296,676500.0
14297,336800.0
14298,
14299,409142.8571428572
14300,348000.0
14301,555750.0
14302,3151500.0
14303,2440000.0
14304,621000.0
14305,570200.0
14306,677500.0
14307,
14308,1394000.0
14309,991000.0
14310,261000.0
14311,2631111.111111111
14312,356333.3333333333
14313,823000.0
14314,1840000.0
14315,1114800.0
14316,787500.0
14317,
14318,1086571.4285714286
14319,986500.0
14320,485500.0
14321,2501250.0
14322,590833.3333333334
14323,795777.7777777778
14324,382500.0
14325,587500.0
14326,285750.0
14327,520000.0
14328,601000.0
14329,524666.6666666666
14330,616000.0
14331,465000.0
14332,1187571.4285714286
14333,
14334,2198888.888888889
14335,444000.0
14336,807600.0
14337,1073666.6666666667
14338,1980000.0
14339,687000.0
14340,988250.0
14341,555750.0
14342,340500.0
14343,524500.0
14344,3151500.0
14345,1430000.0
14346,689666.6666666666
14347,1070000.0
14348,414000.0
14349,1030500.0
14350,3392000.0
14351,1605000.0
14352,367166.6666666667
14353,
14354,4976000.0
14355,442857.1428571429
14356,821333.3333333334
14357,538000.0
14358,438000.0
14359,336000.0
14360,650500.0
14361,6949142.857142857
14362,357000.0
14363,492000.0
14364,867833.3333333334
14365,302000.0
14366,805000.0
14367,406500.0
14368,463666.6666666667
14369,267000.0
14370,660000.0
14371,782000.0
14372,1843333.3333333333
14373,3442222.222222222
14374,527000.0
14375,2180000.0
14376,605500.0
14377,367166.6666666667
14378,443000.0
14379,471800.0
14380,497857.1428571429
14381,1773333.3333333333
14382,285750.0
14383,636600.0
14384,1015857.1428571428
14385,1580000.0
14386,409142.8571428572
14387,570200.0
14388,504666.6666666667
14389,1331333.3333333333
14390,450000.0
14391,1840000.0
14392,320500.0
14393,
14394,499000.0
14395,677500.0
14396,879800.0
14397,485500.0
14398,2231666.6666666665
14399,2500000.0
14400,543333.3333333334
14401,452000.0
14402,273000.0
14403,364333.3333333333
14404,927000.0
14405,559500.0
14406,3751428.5714285714
14407,2345000.0
14408,1210500.0
14409,1557200.0
14410,1173333.3333333333
14411,
14412,580500.0
14413,529333.3333333334
14414,901600.0
14415,320500.0
14416,611500.0
14417,686000.0
14418,1980000.0
14419,472200.0
14420,448833.3333333333
14421,556000.0
14422,23714705.88235294
14423,450000.0
14424,702166.6666666666
14425,356333.3333333333
14426,472200.0
14427,589500.0
14428,322400.0
14429,9988222.222222222
14430,472200.0
14431,538500.0
14432,405000.0
14433,1291000.0
14434,1331333.3333333333
14435,388200.0
14436,524500.0
14437,1302333.3333333333
14438,238000.0
14439,420750.0
14440,605000.0
14441,309333.3333333333
14442,624500.0
14443,1240000.0
14444,491333.3333333333
14445,1030500.0
14446,617000.0
14447,1086571.4285714286
14448,3392000.0
14449,327500.0
14450,414714.28571428574
14451,530500.0
14452,427000.0
14453,398833.3333333333
14454,241500.0
14455,442857.1428571429
14456,1187571.4285714286
14457,583750.0
14458,527000.0
14459,529333.3333333334
14460,653400.0
14461,668400.0
14462,671333.3333333334
14463,749666.6666666666
14464,764714.2857142857
14465,301500.0
14466,1408000.0
14467,795777.7777777778
14468,439250.0
14469,535000.0
14470,276500.0
14471,450000.0
14472,607333.3333333334
14473,1830285.7142857143
14474,474333.3333333333
14475,292250.0
14476,1247500.0
14477,699500.0
14478,2070000.0
14479,1415000.0
14480,398000.0
14481,543888.8888888889
14482,472200.0
14483,527000.0
14484,
14485,439250.0
14486,430000.0
14487,322400.0
14488,677500.0
14489,3151500.0
14490,450000.0
14491,1331333.3333333333
14492,1431000.0
14493,542666.6666666666
14494,565285.7142857143
14495,1953666.6666666667
14496,623333.3333333334
14497,6726000.0
14498,660000.0
14499,332000.0
14500,1960000.0
14501,3850000.0
14502,405000.0
14503,370500.0
14504,322400.0
14505,430500.0
14506,601625.0
14507,653400.0
14508,595333.3333333334
14509,518333.3333333333
14510,1755000.0
14511,1953666.6666666667
14512,1140000.0
14513,590000.0
14514,584000.0
14515,441000.0
14516,1830285.7142857143
14517,576285.7142857143
14518,761666.6666666666
14519,482000.0
14520,398833.3333333333
14521,536000.0
14522,584000.0
14523,499000.0
14524,226000.0
14525,805000.0
14526,1580000.0
14527,445111.1111111111
14528,689500.0
14529,850000.0
14530,640000.0
14531,1173333.3333333333
14532,520000.0
14533,442666.6666666667
14534,391000.0
14535,480600.0
14536,973000.0
14537,364333.3333333333
14538,370000.0
14539,743400.0
14540,879800.0
14541,1181000.0
14542,519000.0
14543,370000.0
14544,429666.6666666667
14545,3080000.0
14546,1030500.0
14547,1338500.0
14548,1446666.6666666667
14549,292250.0
14550,735600.0
14551,687000.0
14552,653400.0
14553,364333.3333333333
14554,1420000.0
14555,416875.0
14556,
14557,795777.7777777778
14558,504666.6666666667
14559,2165000.0
14560,1302333.3333333333
14561,855000.0
14562,527000.0
14563,2440000.0
14564,1014000.0
14565,607666.6666666666
14566,492000.0
14567,536000.0
14568,2500000.0
14569,1014000.0
14570,622000.0
14571,490000.0
14572,261000.0
14573,2631111.111111111
14574,693400.0
14575,698666.6666666666
14576,288125.0
14577,601625.0
14578,580500.0
14579,764714.2857142857
14580,442857.1428571429
14581,349500.0
14582,534600.0
14583,339500.0
14584,601625.0
14585,1830285.7142857143
14586,1408000.0
14587,
14588,335000.0
14589,501500.0
14590,1790000.0
14591,1232750.0
14592,685666.6666666666
14593,767000.0
14594,557500.0
14595,605000.0
14596,283000.0
14597,349500.0
14598,735600.0
14599,1070000.0
14600,743400.0
14601,599000.0
14602,1830285.7142857143
14603,323600.0
14604,481000.0
14605,2440000.0
14606,364333.3333333333
14607,823000.0
14608,866166.6666666666
14609,605000.0
14610,
14611,2070000.0
14612,395333.3333333333
14613,497857.1428571429
14614,323600.0
14615,866166.6666666666
14616,1450000.0
14617,3793750.0
14618,709000.0
14619,855000.0
14620,210500.0
14621,472200.0
14622,668000.0
14623,
14624,828000.0
14625,1119800.0
14626,392666.6666666667
14627,685666.6666666666
14628,1050000.0
14629,749666.6666666666
14630,398833.3333333333
14631,3442222.222222222
14632,452000.0
14633,771250.0
14634,611500.0
14635,406500.0
14636,380000.0
14637,986500.0
14638,1251333.3333333333
14639,618000.0
14640,624500.0
14641,780000.0
14642,529333.3333333334
14643,452000.0
14644,431333.3333333333
14645,1342500.0
14646,3793750.0
14647,1331333.3333333333
14648,654000.0
14649,570200.0
14650,476500.0
14651,639000.0
14652,491333.3333333333
14653,442857.1428571429
14654,1843333.3333333333
14655,349500.0
14656,1119800.0
14657,263000.0
14658,2631111.111111111
14659,
14660,965333.3333333334
14661,749000.0
14662,
14663,472200.0
14664,348000.0
14665,311500.0
14666,583500.0
14667,2631111.111111111
14668,406000.0
14669,782500.0
14670,
14671,366000.0
14672,1015857.1428571428
14673,1187250.0
14674,
14675,511000.0
14676,416875.0
14677,1557200.0
14678,348666.6666666667
14679,518500.0
14680,1285000.0
14681,860500.0
14682,511000.0
14683,1914000.0
14684,
14685,
14686,461000.0
14687,485500.0
14688,714400.0
14689,327500.0
14690,628333.3333333334
14691,622666.6666666666
14692,301666.6666666667
14693,821333.3333333334
14694,1554000.0
14695,668400.0
14696,687000.0
14697,1382666.6666666667
14698,1070000.0
14699,
14700,504666.6666666667
14701,1382666.6666666667
14702,349500.0
14703,1466222.2222222222
14704,348500.0
14705,1210500.0
14706,686571.4285714285
14707,860500.0
14708,782500.0
14709,714400.0
14710,611500.0
14711,536000.0
14712,430500.0
14713,805500.0
14714,406000.0
14715,380000.0
14716,497857.1428571429
14717,1070000.0
14718,2070000.0
14719,780000.0
14720,5746250.0
14721,519000.0
14722,288125.0
14723,1518666.6666666667
14724,1702000.0
14725,534600.0
14726,
14727,998000.0
14728,445111.1111111111
14729,589500.0
14730,3751428.5714285714
14731,795777.7777777778
14732,671200.0
14733,1181000.0
14734,743400.0
14735,639000.0
14736,893000.0
14737,860500.0
14738,571333.3333333334
14739,524500.0
14740,901600.0
14741,351000.0
14742,1758000.0
14743,846500.0
14744,2500000.0
14745,583750.0
14746,1503000.0
14747,1107777.7777777778
14748,452000.0
14749,1431000.0
14750,3392000.0
14751,1240000.0
14752,339200.0
14753,1580000.0
14754,507166.6666666667
14755,357000.0
14756,583750.0
14757,607333.3333333334
14758,490000.0
14759,523000.0
14760,860500.0
14761,226000.0
14762,388200.0
14763,780600.0
14764,601625.0
14765,1520000.0
14766,776571.4285714285
14767,713888.8888888889
14768,2090000.0
14769,315000.0
14770,
14771,1382666.6666666667
14772,698666.6666666666
14773,497857.1428571429
14774,540250.0
14775,431333.3333333333
14776,1285000.0
14777,406500.0
14778,398833.3333333333
14779,552000.0
14780,475000.0
14781,1107777.7777777778
14782,3751428.5714285714
14783,416000.0
14784,351000.0
14785,425666.6666666667
14786,4773333.333333333
14787,339500.0
14788,1980000.0
14789,2165000.0
14790,491000.0
14791,497857.1428571429
14792,256500.0
14793,821285.7142857143
14794,693400.0
14795,4773333.333333333
14796,1466222.2222222222
14797,1430000.0
14798,605500.0
14799,2295000.0
14800,611500.0
14801,2440000.0
14802,475333.3333333333
14803,
14804,963000.0
14805,576666.6666666666
14806,1580000.0
14807,
14808,409142.8571428572
14809,507166.6666666667
14810,501666.6666666667
14811,442666.6666666667
14812,538000.0
14813,543888.8888888889
14814,484500.0
14815,519000.0
14816,640000.0
14817,660000.0
14818,
14819,516571.4285714286
14820,986500.0
14821,
14822,475333.3333333333
14823,1070000.0
14824,423000.0
14825,547000.0
14826,1181000.0
14827,486500.0
14828,366000.0
14829,805500.0
14830,273500.0
14831,781666.6666666666
14832,1503000.0
14833,1605000.0
14834,749666.6666666666
14835,530500.0
14836,709000.0
14837,662833.3333333334
14838,
14839,357000.0
14840,2198888.888888889
14841,351000.0
14842,438000.0
14843,431000.0
14844,414000.0
14845,8162222.222222222
14846,501666.6666666667
14847,1240000.0
14848,2070000.0
14849,324500.0
14850,3751428.5714285714
14851,1232750.0
14852,901600.0
14853,16966666.666666668
14854,516666.6666666667
14855,419000.0
14856,592250.0
14857,644500.0
14858,
14859,536000.0
14860,6949142.857142857
14861,416875.0
14862,901600.0
14863,963000.0
14864,366000.0
14865,592250.0
14866,699500.0
14867,961000.0
14868,1070000.0
14869,2631111.111111111
14870,828000.0
14871,4055142.857142857
14872,1260000.0
14873,452000.0
14874,501666.6666666667
14875,507166.6666666667
14876,1338500.0
14877,671333.3333333334
14878,634000.0
14879,1980000.0
14880,405600.0
14881,
14882,514666.6666666667
14883,409142.8571428572
14884,3793750.0
14885,2070000.0
14886,901600.0
14887,1520000.0
14888,395333.3333333333
14889,
14890,3392000.0
14891,795777.7777777778
14892,401333.3333333333
14893,441000.0
14894,677500.0
14895,458100.0
14896,927000.0
14897,782500.0
14898,1493333.3333333333
14899,1790000.0
14900,2440000.0
14901,1382666.6666666667
14902,2631111.111111111
14903,348000.0
14904,223500.0
14905,1758000.0
14906,587500.0
14907,459250.0
14908,570600.0
14909,1953666.6666666667
14910,976200.0
14911,348500.0
14912,407000.0
14913,6949142.857142857
14914,497857.1428571429
14915,1466222.2222222222
14916,2500000.0
14917,2926500.0
14918,1290000.0
14919,893000.0
14920,862500.0
14921,767000.0
14922,471800.0
14923,991000.0
14924,776571.4285714285
14925,576666.6666666666
14926,285750.0
14927,927000.0
14928,426400.0
14929,807600.0
14930,530500.0
14931,504000.0
14932,771250.0
14933,
14934,292250.0
14935,540250.0
14936,965333.3333333334
14937,3407500.0
14938,1030500.0
14939,543600.0
14940,391000.0
14941,1291000.0
14942,702166.6666666666
14943,862500.0
14944,1185600.0
14945,576666.6666666666
14946,539666.6666666666
14947,1140000.0
14948,1540000.0
14949,283000.0
14950,431333.3333333333
14951,2631111.111111111
14952,787500.0
14953,622666.6666666666
14954,349500.0
14955,389400.0
14956,
14957,1086571.4285714286
14958,382500.0
14959,528400.0
14960,1285000.0
14961,879800.0
14962,872000.0
14963,677500.0
14964,977400.0
14965,529333.3333333334
14966,324750.0
14967,823000.0
14968,595333.3333333334
14969,2198888.888888889
14970,452000.0
14971,1070000.0
14972,660000.0
14973,592250.0
14974,391000.0
14975,303000.0
14976,540250.0
14977,241500.0
14978,1382666.6666666667
14979,459250.0
14980,3026666.6666666665
14981,3442222.222222222
14982,1640000.0
14983,1400000.0
14984,798000.0
14985,565285.7142857143
14986,445111.1111111111
14987,639000.0
14988,515000.0
14989,459250.0
14990,
14991,1070000.0
14992,862500.0
14993,1199200.0
14994,698875.0
14995,322400.0
14996,1466222.2222222222
14997,713888.8888888889
14998,540250.0
14999,1408000.0
15000,1247500.0
15001,685666.6666666666
15002,522500.0
15003,1302333.3333333333
15004,
15005,1210500.0
15006,398833.3333333333
15007,780600.0
15008,1107777.7777777778
15009,
15010,1050000.0
15011,933000.0
15012,452000.0
15013,230000.0
15014,986500.0
15015,866166.6666666666
15016,821285.7142857143
15017,576666.6666666666
15018,452000.0
15019,499200.0
15020,
15021,
15022,
15023,580500.0
15024,
15025,680000.0
15026,611500.0
15027,348500.0
15028,453600.0
15029,828000.0
15030,780600.0
15031,
15032,1980000.0
15033,
15034,921333.3333333334
15035,416000.0
15036,755714.2857142857
15037,710000.0
15038,9988222.222222222
15039,2198888.888888889
15040,356333.3333333333
15041,601625.0
15042,416800.0
15043,602666.6666666666
15044,1640000.0
15045,395333.3333333333
15046,1187571.4285714286
15047,602666.6666666666
15048,490000.0
15049,1014000.0
15050,335000.0
15051,524666.6666666666
15052,1790000.0
15053,465000.0
15054,
15055,420000.0
15056,233000.0
15057,976200.0
