LGBMのGBDTの予測,LGBMのDARTの予測,LGBMのGOSSの予測,XGBのGBDTの予測,XGBのDARTの予測,CatBoostの予測
64083.725652106295,64385.30559811744,64739.550499326746,65522.765625,63189.796875,65049.32251888929
114215.09756128151,112083.20222700833,111706.35207002894,114006.71875,120767.0859375,122509.09833528797
289757.9878282763,270124.40188716643,286281.8229606887,272840.15625,300793.875,271971.8528689169
51382.712515214516,50649.42362783129,50165.391043818425,51580.25,51383.01171875,47124.27852275617
101664.08835293578,100737.56026528354,103025.22134500256,102880.625,99905.1796875,94580.37943352843
111697.5359462045,110335.74621661022,113814.13864513315,114248.3203125,111547.671875,110102.49476957174
168221.20823443265,167569.20373840493,167116.0090142529,168499.09375,169750.1875,166623.7601111408
59500.67906063954,56080.01059840417,60479.94658516853,60470.53515625,58558.4609375,64731.944922524606
311126.31333028973,238030.2864903116,234290.63784707346,170808.78125,186462.4375,188753.50727256754
126554.96717280251,129185.70121343335,126193.5759341398,128285.15625,136130.21875,132826.4806679305
84270.48416182381,92672.1323227979,89611.38560845978,92787.859375,89825.359375,83685.03494810915
129890.98298145842,127479.56749603494,127421.95498103756,135259.265625,134629.125,134762.01326197974
101964.42448216311,103264.03007851802,103718.98490748047,103183.546875,109641.3515625,103305.66032239472
81727.48244107454,80049.0804588018,79224.21061326259,76459.4609375,77258.9609375,83945.94837945295
177782.35129329143,173214.7568514487,171887.5781870404,173671.75,169264.21875,166676.95625850992
91681.58659217136,86369.47304638487,88507.78698418748,88300.6484375,86455.2109375,86836.54010462036
128370.28481578219,128822.1646382941,131296.8739956385,131335.375,123661.3828125,125801.44333433267
46363.73202613605,49001.57709323634,52733.8297051605,50740.48046875,49144.83203125,51321.92227834246
194043.02465233428,192904.86953274702,195447.1873177448,194075.4375,193362.328125,191600.35091963725
103209.13672638703,103496.86639830015,103265.9561819762,104335.15625,103572.90625,104777.58557743693
84093.29751508172,81576.69331381099,82590.34324802758,84144.296875,78246.0234375,76415.28626094796
194433.62869128413,204310.10668408757,194666.76273694876,201881.390625,202950.796875,202374.59637779766
48365.60526330807,48847.354276689744,48761.82402327869,47413.65625,50062.265625,51645.69276216609
104342.96416132161,106937.45543956882,105703.20500712644,109904.25,107900.90625,112572.26338405091
54327.54093835393,56196.47176932308,55861.73820958505,50845.42578125,54572.9375,51139.01015478303
114953.00999719666,112991.23306174004,118339.48276806722,114925.0703125,116534.9296875,117718.21577600724
261742.6748300195,258934.18084830724,258967.2566293395,262618.34375,260906.796875,251700.04155244638
217238.8014711541,216147.64830986984,216944.67816808578,218929.59375,213444.0,208526.1304784384
67382.53687778939,65603.25079103443,66286.45653270463,69563.7421875,65754.640625,66084.37249810784
98366.37837406828,96541.91197942721,94537.77022686324,94411.296875,96953.8046875,95396.3406201208
96881.32594056704,93235.07450877804,92515.5173712955,93187.3203125,95612.6875,98467.89084923905
87879.39050172955,86921.86026548366,88828.60281701402,89639.6796875,86229.40625,81513.13147392607
94429.56575393672,85752.52776807864,91731.46349795334,89287.8359375,89132.71875,89607.99905440676
121744.2442730609,121268.98916874395,126540.76291696497,123823.5,125603.4296875,124273.34578544584
110110.50897969773,107458.2223113982,108501.49795087661,108840.6875,109327.5390625,112205.31747443505
79373.78585460121,75856.12472600616,78306.88285378905,77528.078125,80275.140625,78591.1105980137
77307.39093482934,78569.10818084114,77909.19777117575,84848.109375,80242.3046875,80240.42813701191
135549.1840194642,132721.34366836384,131808.7219417556,135024.671875,128334.2578125,128285.40461423357
38439.46561842256,42193.2456087227,41837.51942497446,37139.6015625,34704.8046875,34579.40019844749
129385.93605781096,124382.66111057128,128084.17506156774,123854.1796875,125545.1796875,138016.77603291272
78423.2658907376,78029.23651539403,77926.4626317905,78133.359375,79430.828125,76770.99962458693
130155.40585691594,125997.49936422192,126244.28639872793,124538.71875,127343.828125,124217.42855064974
113754.34183186048,112803.63118190215,112488.34035285946,113374.71875,114071.4609375,114526.32182596867
100121.20646797953,98442.4852756582,101809.73497111782,96270.6171875,100453.078125,99435.27547028972
142216.44948432312,145436.42028413145,138493.69394757022,137094.953125,141348.921875,145997.82344949874
131014.21923167582,132495.93843131693,140049.51434692342,137801.8125,147008.46875,145193.57017208386
106332.80312141351,111320.39578778596,112362.37434605883,113016.7890625,104456.53125,105473.86925377998
108718.23659890571,104313.09043755896,102531.0829442894,104530.2578125,107448.7265625,110569.64961574771
98076.68226449339,96186.51145190943,97807.07493945224,97192.3359375,99631.40625,98545.25261493115
78247.80259525373,83836.89830479065,83025.90896526148,78915.3828125,79673.25,76906.66129593841
161517.01679846217,178430.96181390312,170962.5291895691,181965.421875,161281.046875,164607.99413799457
155160.20274723996,150447.1946937633,151157.85083132246,147354.84375,145110.984375,126490.03107391132
73219.63662824973,76862.11271379466,74876.52903154357,77742.3203125,77222.53125,72393.6753023463
89585.61739357025,89698.35025196287,88680.71890573703,90313.59375,91758.1875,93795.36359388672
216425.29870321864,215879.60180733804,219636.4738193948,215939.390625,216956.171875,214658.4755488959
243108.54824508214,243827.1359073745,254295.35221274433,259316.140625,261161.609375,262791.44730215834
295211.51717176626,313207.378115465,284340.88716936635,298131.71875,309713.15625,271739.30605906196
70436.97765141995,70153.04268571555,71066.82585227115,69010.078125,74932.328125,73419.68329952797
63577.00991804284,61313.73582915718,63541.90688801755,63808.1328125,65047.78515625,64202.43298410015
72405.1398935519,74911.67096700749,76683.87281722616,79081.2109375,74668.625,80734.28687593463
59198.32601065349,53906.94315924267,58666.13538884525,58581.89453125,57175.921875,54378.6326644792
59711.305667722394,59883.10405757936,58126.80531900911,57868.34375,57360.21484375,56743.10716950638
224735.0066020865,246829.22874497177,246681.75415476313,233272.828125,233668.9375,218764.3801739963
95865.46297259218,95670.5285881359,94184.81806992361,96565.7265625,100008.4296875,94478.21771794962
62515.61204448824,60346.891865667436,64456.346507989285,60477.25390625,55416.1328125,62866.526083093755
92679.94200050068,89916.08766029395,90972.70110796025,93038.6171875,98191.0234375,98067.09771850814
93831.10090289656,83820.91210348009,89210.63266958056,91342.09375,89295.28125,86566.7204491265
111967.09212746657,108756.94061210257,110501.79053413925,112355.8515625,110845.375,111811.11465111942
56424.762652195,53506.49658264853,54679.18533757138,55057.69140625,56206.140625,56590.792884270915
97166.38238299993,98751.36102876799,97058.53418155042,97436.71875,95798.6640625,97514.727799641
76460.82654822954,75228.15724641437,76969.47493004714,78120.4765625,79243.6640625,80674.27182948671
73241.24201033408,72282.6788971603,76944.85365877033,72841.9140625,74333.578125,72198.92928165445
119480.1215392069,118615.53237333817,119918.97598526777,119500.125,120329.515625,120946.02232450376
81909.93180773933,81115.54701326868,82682.31740530406,81290.3984375,86137.890625,85647.38237230034
92857.49518589996,91541.93230492284,91739.01070674224,90938.484375,88430.3984375,86135.6366734558
76780.61662949037,75475.66245888594,75065.84427649877,76403.609375,75011.7109375,80558.62018188962
49111.78760283386,48073.824530400954,49179.27625140415,51735.6328125,48992.17578125,48884.09371099493
139563.041096745,138028.91078422705,138684.4653130573,141066.796875,139709.0625,141721.24544835908
192523.33060666567,198832.54549259873,201509.10412322122,204227.046875,206526.90625,181907.84333668285
116303.84751517406,112042.40329271712,117050.78448154237,114198.5546875,112915.265625,111941.95943277961
188757.66009605234,175414.7051187758,182813.3958397991,168618.03125,162316.390625,176053.47296922916
73994.59889118675,78869.96293046452,74882.63145279638,78998.765625,75879.8125,78737.31670668887
105436.14296180778,101386.99790520767,107017.74595592216,96101.78125,99283.15625,99609.85896185413
143817.89278183237,144076.92085318736,144398.10798087908,146060.4375,146726.71875,147031.1680086222
192037.38625160945,187796.9587397394,191107.67771959348,189496.359375,188630.75,188912.63468660653
158428.7994582654,159351.68676124536,159598.00069466938,159975.265625,162000.578125,170542.70105015067
113126.24493010907,112426.35290671971,114988.83751641764,124274.765625,116209.2734375,116607.92018734774
116005.75339221706,113060.71126116865,125011.18167013495,122857.5078125,114102.4453125,112307.31580584688
77275.38254460855,69031.18606491109,72110.99875728345,68681.71875,73366.4375,75534.90083924614
58829.494988629085,55649.34567842434,54413.541632263696,62584.1640625,60169.69140625,61081.06941615969
57827.229397818606,56153.782778301334,55832.37000368493,56826.26171875,55117.9765625,56288.72182205883
63623.91860829299,64978.4582035045,64476.84549375535,65001.67578125,59844.33203125,60988.65860813522
84548.63584219378,89523.6210299067,88801.70887225388,85096.4609375,84979.3515625,91025.37041264068
257176.40173437656,256729.72305603806,256851.59243606307,257690.703125,251208.8125,245145.19538637664
79964.95669098398,77127.94250572305,81466.64630816819,81560.78125,80125.71875,80986.58904184168
106106.31659805728,92186.3304847188,97776.17969954385,89590.3359375,96647.3984375,97631.54217207851
112852.00511184975,108720.89815606606,110148.9935604949,108475.3203125,112245.796875,109813.43572455853
119662.20400966196,118403.8131019266,121144.02795097174,122103.2578125,112457.5703125,109617.22370974292
145787.45711490384,140738.21190904613,143634.82754625584,145358.25,149740.875,146289.85716269878
258237.61482859368,252622.88591510485,257961.71126163864,262502.75,245772.671875,244729.36223378635
173841.6116637632,175461.27812663975,173561.37284557146,175069.484375,170300.765625,172515.85442264768
110809.22141769619,102547.87887538622,108466.918572131,109562.46875,110771.6640625,107941.48241927986
73179.41764429827,74767.39264413186,72885.58416527773,73716.921875,72995.6015625,74716.70582614813
45096.68820457497,44697.57519230003,46466.38396998209,41180.7265625,44644.47265625,43501.508285825286
66467.59536486352,60232.119860491584,60531.26183409388,62570.4765625,60851.0703125,59162.431170569
154114.03485718663,154454.29376935362,146968.68467928088,149647.78125,156394.515625,145615.66608783952
132552.86801463817,131526.2752962212,133234.63444450527,132101.15625,131760.40625,127574.75691528113
84350.16424944169,82087.4255798963,84842.16745131703,84207.0078125,84350.6796875,85987.533461249
73268.02560951286,68609.68583582662,71401.16909539165,70337.3359375,69552.71875,69598.64507854794
79891.21514088976,83925.05951880048,80086.78060135074,86806.71875,83929.3203125,81362.89285869026
93125.95524224282,97973.2982123496,100749.89166197958,94398.1328125,95522.40625,94649.59956911042
65271.62540350695,64400.54447926025,67688.7223590376,68789.578125,64186.7890625,66095.38870439018
47405.58225431557,46246.79323793241,44197.31323734752,47684.91015625,46318.8046875,45649.62939056617
79860.97542599878,79101.09960100318,81011.65909596115,80841.65625,79509.390625,80928.86709185285
64679.18741279348,65406.403004113396,63376.570940937156,63321.5,66660.9140625,68790.41199988034
58465.30899539737,58621.29993216901,56614.12526505174,55768.24609375,58513.5625,58598.57759841217
78436.32300839905,78170.94276124793,80695.38150345096,87194.1328125,81255.46875,82858.36446381867
94872.29771698169,89671.41046406043,90285.95483176353,92111.265625,90861.703125,92049.646684548
311394.2287267666,311989.1974558541,314678.1870969165,307917.875,308739.65625,337026.7311071377
49491.81724032965,48743.81240367552,46871.66300424708,48913.3359375,50811.625,49374.9183934201
67749.46830351927,70851.19342319177,71558.49508086198,68257.203125,70192.265625,72327.54798837283
64613.45880923691,63787.592752251934,66164.55085595857,64017.59375,65027.05078125,64770.77668048462
74207.56289606345,74142.15997949144,75713.49347341392,75445.734375,74068.21875,75621.89478470676
92555.60522502034,93891.81576191782,90344.15892497296,92354.578125,93065.078125,95303.50822877412
80152.50555798181,78881.3910346614,79556.76944108358,78562.8359375,78489.734375,78671.02686033098
92291.36250677341,90771.66223612038,90582.19629925524,89169.234375,91941.5,94801.79172782114
97344.87510569261,96196.78141547093,97953.69800919174,98117.34375,96273.90625,93991.73465829116
75468.03766920418,75631.73881180905,77214.82443276513,78464.8359375,77950.9609375,74137.65400147936
111578.81148624815,105330.19183495261,106095.61627257863,99986.296875,102460.5625,108230.24395181195
93648.43860378311,91935.43230013567,93213.54041445303,91142.0390625,92039.5390625,91435.79174731023
92369.93514841844,94480.22800492609,91365.86787366208,94340.0859375,94919.8125,98292.19137212278
59100.63690628324,60715.58651021717,61644.750063127336,58395.875,60456.37109375,63370.90151269153
193621.53460054318,189040.796617423,201487.62208631815,196981.5625,201033.640625,189261.37086319522
95329.98615890893,92039.42283271273,88262.5303015957,83222.3046875,99047.984375,90930.77437648505
96886.18316812142,95410.24845574658,96559.94300692278,94644.59375,96997.28125,95053.90848972344
75402.44360067525,76029.97273033827,71670.34199681337,75807.5703125,79557.0234375,72822.0517016351
57754.59223121451,56826.5365237109,55042.27817887926,55914.01171875,58513.14453125,56307.738272627954
307296.0465920531,275612.081311235,299904.0615977321,279605.375,260172.65625,294761.7995375772
111512.08268049493,111609.63316729413,112904.17239725015,113456.2734375,115646.3671875,115412.74277235643
101700.565766734,103160.73688666227,107138.11680599222,104994.890625,106402.2109375,109383.00753646667
172475.29878855642,175472.6895662322,176747.29818304628,177495.75,166694.25,170400.96240674384
124467.22500908573,123973.65066516626,122434.99385974849,123303.4921875,127988.6953125,122332.62442738118
61012.77509224577,63817.61031800004,64757.045918817945,63114.5234375,62128.6875,61346.217005252445
109172.1506866988,108188.06519472248,109024.72553218124,108393.796875,112849.890625,116799.23196186744
66404.74302880121,74204.66775539174,73497.30249229196,67190.265625,69470.421875,71146.91145667533
147928.86490635434,130876.20597420141,135451.64076184068,132706.6875,150970.78125,140978.8952808941
78473.67772029103,83775.78528848744,77610.62201509364,80781.703125,82068.421875,82116.02245026894
62506.18219359308,60591.2470026761,61975.52132019086,63255.20703125,62715.390625,64780.01953912155
68993.46043881646,69710.48171440371,66897.3842061759,69830.0859375,67420.6640625,69618.14779953894
93756.86639860735,88968.5754247817,90194.48594158412,93379.7265625,89851.6015625,91045.29830519887
109598.67205984175,108474.63726906179,108750.79120587054,111179.859375,109667.1171875,110051.5173936724
99384.50887992635,100019.29657794515,100515.0969798951,101127.9921875,97523.984375,113807.06076996544
104514.00675344227,103681.76407442665,104698.61414939862,105945.1015625,107369.015625,107772.27659901383
600535.953657069,680450.9052429959,731170.8351300468,638445.0625,640931.0625,778757.5360531536
227182.6522557271,223374.76564030757,219456.40696555117,225550.6875,225480.921875,223894.86664002246
92196.76987769312,94730.75498440825,95018.20259827735,97682.8671875,98254.4296875,101583.4536973664
149436.46686096935,143848.8979963602,149776.2464152229,150785.84375,146830.921875,144670.85189572026
82999.76636553643,80903.83360024911,81083.03656101237,79717.6171875,83866.859375,80480.33133882433
79995.93627123137,80191.92390431666,83561.28264146617,83470.5390625,80328.9453125,78164.17433073456
37603.42350286276,39608.83770770644,39500.530075134986,31687.486328125,32766.22265625,35936.546099578016
181160.50412057634,172954.4726472684,180442.97454113327,177774.984375,195629.21875,175807.5562998997
103381.42173131682,101860.47468499413,102469.23144507343,102474.7421875,103158.421875,101148.19540434443
73900.68702371437,72510.63363184509,72074.87843519876,75094.5546875,69415.453125,67685.63785236282
171052.28975318107,172516.67278644518,177140.43357146165,174616.84375,174157.9375,172440.7355875168
81058.84676114113,73749.36568409775,74500.02224118575,76196.796875,85227.9609375,75161.54324324711
101916.92016167144,103494.86226430188,99842.70718966403,101542.4140625,104072.4296875,111227.75990459888
158099.09049636335,156693.55668683202,158326.14474508003,157821.234375,153524.109375,154362.5172885587
91277.36388652361,90933.11311451883,91788.56353594226,91377.6875,88597.7109375,87898.37530874796
66175.92952737976,64095.101415030804,66415.6670972211,62200.7734375,63593.16796875,63378.94647540006
80218.81829353687,76391.66631426527,81279.36128422873,75648.5390625,76341.2421875,77354.85784642087
80378.41103599357,83895.90180596696,79945.44356328915,75972.8203125,76175.1953125,78358.41297709881
74831.69825170042,75486.59991235497,74364.49621371341,72691.0390625,76826.953125,79007.34729974251
67732.20753680986,70205.02546358935,67519.07108832672,68009.5,68780.0703125,70621.68132130743
41295.35015376652,41936.805271590114,41111.42325946169,44205.45703125,44177.3046875,42426.567851546846
151449.0616728309,158818.0955445101,159398.21249042335,160696.78125,162663.3125,156941.68905959468
61357.433688655314,63014.57648522682,61653.23043172736,63872.72265625,63636.34765625,61657.87756382393
115647.20250239118,114862.24070564967,110729.35665888581,113338.28125,116419.046875,116464.1710101884
109204.41906838358,93567.05030439272,102733.80120141029,104341.53125,104311.8203125,102483.72982501201
79177.58913702542,74846.17926375386,77543.92228449557,70198.4296875,75034.7734375,74063.19285204979
123819.7449512565,116398.86386111536,116948.98460470725,118408.140625,120738.6640625,119615.90361967156
56887.89763323265,59404.44148056765,59289.02833978834,61665.65625,56345.6015625,58912.760577477035
152359.9742913396,151274.60726619387,154199.90752118372,157951.59375,159794.890625,161511.1781195566
160083.4205984154,164631.99867661786,161993.79321886477,167514.8125,163050.390625,160491.6004314131
131517.10913274967,142010.4408691857,145880.96568271998,140517.578125,143409.1875,134947.66263615002
64055.63680996959,59916.02386294629,62817.3478676122,60845.0234375,62746.34375,61412.73722057623
150415.238425477,151610.1579784501,144714.28957908798,143485.28125,148573.375,148760.61612498766
112933.28111968715,117782.42740545247,106368.54149997121,110608.75,112118.109375,103348.8018656598
106105.76568380966,100319.2059791754,104869.33423452084,98073.28125,100492.7734375,105324.95631764157
159105.8724355697,158653.34786353933,162061.813222906,151175.1875,148972.828125,147732.03665139686
88918.6335869044,92113.48930380255,90436.43050911494,91358.625,89334.2890625,92406.8112348884
242148.28114603585,239256.56124356587,247389.7227418878,240078.375,239579.734375,248403.70258168827
72889.4651470654,66035.24298748712,75297.89533943293,74428.6796875,69588.953125,69062.92928878035
113734.19327365607,122765.14257310874,117237.02941001527,118234.7265625,116481.4296875,114171.24287936756
103807.66471814389,102269.11936883573,98881.85334630177,100762.140625,101725.03125,97067.2638723292
46020.12429022357,43598.59865700154,43524.49601072448,43304.91796875,42524.4296875,41550.95853361045
165696.04393976225,172978.34293314387,171878.02395398813,177647.984375,170898.78125,174312.32891176172
116959.48880850985,129040.20292709919,111740.36701766902,114654.8203125,114555.1640625,114835.8780032201
177935.12989615113,160161.39790873707,170498.50016618794,164074.546875,174638.40625,142127.85463221598
128081.61458441646,132737.2824995016,131942.72060240037,131702.640625,131835.515625,130553.43224279162
63623.65180072086,65011.145995658735,62830.25056757769,65306.8046875,64576.57421875,66649.52084904934
74693.3782683055,77997.67929725866,78038.50246082022,80066.5078125,72037.125,78937.4202152867
57732.123657930206,56328.70120412562,53005.466858652006,60744.33984375,60073.94140625,58605.04266545407
158228.0111682158,163111.80982279917,168939.6511709303,167996.078125,159908.484375,157917.28728045936
130309.43218378865,128111.38425773785,127354.43398800994,129883.703125,129890.9296875,133358.13629514445
91593.92649812695,89265.36524049706,90730.75606343633,86881.6015625,90000.7578125,87443.61970790222
292065.8936941505,282586.28703924245,291288.0080938904,276030.375,281631.15625,274941.1062502457
146004.80881558073,145317.0141854182,146929.34880481483,146698.0,149646.234375,145198.14908709243
71820.01860739484,70767.23326509078,72384.54808874246,71110.9921875,74694.015625,78692.6573568919
237276.6621951766,225068.95989898161,220586.95888823693,230901.390625,221603.40625,223445.14515811723
42963.63327964585,44680.319775683936,44946.20265094785,43637.4765625,47126.26953125,47698.772593715315
117505.1929601534,119854.21085312581,120698.96483228335,118002.0,116921.4609375,115808.46736424064
227149.7532770977,236505.4482763703,227016.7731028171,237200.296875,232504.53125,222435.28172999265
117926.42654076351,125667.79717897034,123176.19256202558,128636.1484375,129529.2734375,128412.27255256943
54536.57165715829,53719.96249917731,51917.72031046889,53052.1953125,51972.09765625,52986.09908196214
113038.96359965832,111668.4424041442,113704.06898044533,108241.4375,103147.890625,111739.34758181033
138094.65888025644,128927.51023870353,140904.00537502472,130378.7265625,134890.90625,127186.01677236985
63390.34893668738,64085.21057566568,65413.83123567661,66281.7578125,62480.98828125,63361.3058830978
80488.34636956916,86839.45464014531,84531.59393129699,86745.90625,82923.5,86068.54215625927
66009.50473892165,68286.82855762442,64810.51062321613,68403.7578125,67410.921875,70592.8756388785
88134.43620026999,86783.05109616093,92602.50791092658,91866.5546875,89701.2578125,89258.97426780066
65829.12442325392,61197.474979434606,76185.74716753623,68040.796875,65011.390625,65505.269962173064
94729.47476032394,96095.00489565665,95234.56532103651,95600.484375,97105.7109375,102041.13940619535
128356.25278658947,127116.0978659083,134009.93002318495,132588.484375,129581.3359375,126801.26711692395
119361.76982982556,118484.52412910033,121516.17486733358,118672.4609375,118250.3515625,117813.48223537639
98837.29737681182,101010.29767101853,98465.22305122366,103579.7890625,100291.3203125,103220.69051477143
187209.63891628926,176385.76379447556,182323.2435326772,181115.859375,183794.203125,190611.62272705903
124286.033595081,121958.0251979387,126906.38985852712,123470.6484375,123724.9765625,125292.50613740469
110622.45861255383,113950.08733295112,110798.89853933366,112578.78125,109084.09375,117270.2358018401
284108.6168946089,282252.4971592638,288291.41834515496,287753.21875,287325.34375,268743.965870066
126610.22471707436,122925.78861534865,126962.92868089542,131722.9375,116454.4609375,106824.54400605969
87515.1106922794,83080.32961895096,86622.73609110665,83659.265625,83726.4375,86089.81232858107
132540.86039065136,131963.7116442571,132169.61344042703,129779.921875,134092.5625,131268.46560608345
85149.78814505081,81579.71860431343,81593.19008854034,82122.734375,79783.1328125,82557.63145560035
100190.70928844009,99689.89246872303,101589.91244107414,104621.8984375,100608.359375,97176.42760354548
74957.89391330813,71596.66002973003,79155.90481001168,75839.0859375,70910.5,74752.6771889384
116409.049213994,114286.38859052802,114813.37681283985,115832.4140625,113847.8515625,117027.99729439257
100883.11688485967,101267.79482779287,99885.72801798949,101440.84375,105135.484375,107367.55960929226
117276.85610517948,119569.70539110142,119991.37598194127,122420.9453125,117016.78125,107660.5507087843
129889.92712030292,123914.78450161398,127360.78421352372,122694.703125,118677.34375,125364.91757050321
88743.12868783534,78483.8527081716,84417.04209430022,81615.6328125,79189.2109375,82034.79931251102
350640.5014029223,345572.5448194716,353415.30990094744,349637.375,347067.3125,358031.7761444039
108280.92795733277,108293.06062790463,111644.82518655853,109548.234375,106561.21875,102664.80477583825
129991.32011663032,135425.7482205639,134586.13252036567,144181.296875,144416.640625,133368.39097403557
55439.072949008405,54041.96971512268,55208.254340778716,54021.83203125,55964.125,58713.22381388679
81743.01752808518,78018.38377345866,77738.61652671128,80694.2734375,81730.0703125,81049.7598156335
139496.1619697646,140592.03775992672,141926.26831317446,141061.828125,142086.328125,140033.29130785377
169071.15011768916,166903.71116354468,169887.2991681111,168608.328125,170345.890625,170183.16089661245
64298.13667231372,63621.42610675473,61811.220637392595,58076.296875,63411.44140625,64334.46240577343
64122.7074670262,62816.29942947315,62800.29740948701,63203.40234375,62664.12890625,60930.651555418415
152039.6504007416,145371.3204980429,154067.44241377604,153338.265625,154004.109375,162610.06076562929
47699.12631929716,43326.83709618024,44066.83067112279,43572.4375,45187.046875,39712.38254963553
165422.9434441781,167689.56999441216,169512.8022105316,169572.53125,164753.421875,164473.11336375267
127594.0385567582,123898.64375170728,124127.54820441337,121298.1953125,114532.1640625,116957.65155218984
621737.1362708168,548791.1923507472,636999.7049551025,597066.5,541937.875,749742.1989813166
50806.30598557068,51075.45523174713,49233.802431785094,51622.296875,53669.00390625,55245.25841606592
184743.3708982175,178875.87935951442,187795.744400757,178857.0625,176993.328125,164919.35048101435
215805.89039600088,225376.24231283378,228611.24708277753,237906.171875,231610.71875,228462.60795035935
168073.59858463125,178568.70613643195,178464.5645102252,180565.640625,180572.21875,163009.33763070585
72811.81728844688,75980.56041469458,75098.77056040733,75990.7734375,75551.4765625,73119.50073120536
268429.68757497304,258751.0981648398,273354.4485427239,272241.46875,267993.125,264127.9736216889
121035.5359964147,111876.54120248633,119573.6683975244,110111.390625,112829.9453125,113573.13118732943
186856.00947608796,185387.68713155377,188708.1828918694,186065.8125,184498.234375,195382.37832232853
126001.99635294067,125050.21742320483,126023.11492783923,114554.640625,122329.1015625,116109.22682663501
100133.2445658801,98633.61203316013,100230.75843812097,99854.6640625,101552.125,100622.75503567266
124466.07026787425,120002.0310727505,133607.1496705182,114401.5546875,114578.765625,116426.17331122716
117482.65169698824,118807.08778602684,116652.8904220402,116247.1796875,117032.96875,115558.94002123032
99512.44587839537,95247.46286621908,99811.77559226588,94302.7421875,94777.90625,95320.40227403272
88878.80687126791,85487.194341118,88679.08397978291,83407.5546875,84431.046875,85232.23722466653
109780.15860089126,112689.46985793099,114370.0934956915,116035.703125,111943.8515625,117569.0004550757
88088.8319930662,90453.51189805126,103735.0215224517,106504.6328125,95496.40625,91846.88978254916
76132.15379987906,76572.6967036801,75004.70200021533,76067.9609375,75702.1484375,77037.90958069389
99888.84259243468,97473.72190062796,99083.27854536095,97432.5078125,101557.015625,103435.18272145916
741075.2718610027,717866.0241445104,746152.0323409332,741555.8125,754680.3125,734919.5332889814
48819.767666861015,50863.330045061804,48407.97685316266,50684.265625,49608.21875,49529.53100681612
124243.5996151553,120443.6587547769,119884.34415851902,122906.8984375,113967.5859375,129683.56067321153
84372.7887576364,85185.37173947063,83285.08145545355,87257.078125,85057.1875,84435.3550527204
65543.30805191505,63460.89816046849,62393.1869214245,63947.6015625,62393.8671875,66795.27153216331
74689.94191811282,74661.56186242485,74158.1397855038,66507.828125,70882.203125,73080.79472905947
227098.1213990112,224646.799578284,221189.40617313536,227058.15625,224885.234375,239038.97282768576
201310.80709667725,203258.47228020476,203921.26367449173,203839.453125,206324.296875,203776.5745705023
123622.31788183245,117481.82811612317,122646.21671334877,126253.2109375,122664.375,116220.10085551745
138034.80582607977,134922.74090029663,138679.939057089,139734.828125,140819.8125,142912.92086673545
98736.30769268684,101543.32494850736,102721.93990678588,98145.953125,102633.8359375,99889.87949692407
205461.14400702275,219953.6980386511,218031.25319070945,216487.640625,212783.875,216663.4272514287
103445.810447327,107918.29782268667,105463.9163552781,111449.8359375,105937.2109375,110081.2991749454
57868.311162322876,53176.755581196616,55324.041307655396,54196.39453125,54352.35546875,52306.43081620222
100842.00789652784,108003.49273847502,108757.58793204968,105172.9609375,113497.796875,108835.71440235441
126626.61376712524,121352.76419802812,119626.45578598103,120413.828125,116134.1484375,119583.32734944516
105112.79886684725,100902.22761986458,105509.07024099643,97814.6328125,99073.7890625,102485.57763901178
222214.00567462965,216988.65696935353,210665.1063201109,223484.921875,223428.984375,225277.3039467549
197453.06721856754,188264.73572066915,193644.40545739568,187838.046875,196200.125,192654.14865170504
72718.89011821881,71349.17777241234,69595.26275882467,73646.953125,67648.59375,70303.94744939523
244071.7917918487,257183.27394285524,249856.80368623615,237985.90625,234310.671875,247189.75553701946
155001.32611188653,160335.34668858358,159337.21057743084,162167.765625,150519.765625,161946.94852542173
154243.0698893313,144585.83838024893,139542.42510524686,145464.5625,146314.328125,159000.16671173126
142951.81738367997,141485.5927835926,137665.23379448632,140813.84375,132417.421875,137383.0709997818
172809.9956593521,170038.64938131804,167470.61415551684,165748.1875,196510.40625,192466.13892786193
187234.14361820344,186058.8812334604,185772.47836094486,184823.9375,185008.1875,183056.45343140524
106631.8626242224,107279.18331341186,110645.02617797627,108624.1796875,106700.265625,107465.54224411568
61011.14550518662,59202.93556402739,64118.010087430914,60345.55859375,61097.21484375,57674.11184142049
95918.52918338761,94902.06664108747,96382.92824542543,89623.359375,95887.5625,94409.00632944959
222801.70147312182,215254.7344279984,218112.3195072382,238923.265625,259742.796875,209737.5208692816
97194.92811352578,97823.12062743283,100456.01669119527,100401.828125,100178.4453125,95623.56251338677
123731.46730812332,118015.30795601668,119318.62084130208,115649.75,117584.4140625,116165.1963510956
103637.80073877741,102917.08243273864,104097.1749811036,103467.015625,103783.0390625,102070.69329544975
74157.82877459626,75565.85503281094,76990.64061143165,77934.34375,72875.6640625,86617.38710066101
60085.130440709836,59774.539529502414,62352.3448842571,61591.76171875,59738.5078125,57524.329012862356
60375.35020669593,61255.74157764837,58670.37455569988,59874.8671875,62345.70703125,60155.37712506471
85601.20953234134,89731.97252030288,86634.26491183869,87134.734375,88637.84375,97375.03573127226
216052.49655019166,226436.93372065815,219036.72256997682,227596.0,216450.65625,197583.6053487565
110740.97519225202,108729.05490428513,105413.22976346541,106369.6953125,104597.5625,100900.63498930527
100413.53726327495,100646.44348658563,102346.36045617588,101519.7734375,96507.453125,96787.6346352424
