最寄り駅,holdout_ts
100,88731.88405797101
97,96572.26890756302
139,107809.52380952382
284,93884.41558441559
55,120966.66666666667
166,130822.22222222222
16,108458.33333333333
28,81572.26277372263
314,136918.9655172414
2,212339.04109589042
246,198778.26086956522
68,81064.15094339622
73,97640.35087719298
155,100025.0
266,84597.56097560975
77,117065.26946107784
68,83427.33333333333
255,123970.58823529411
32,88511.32075471699
77,112931.36094674557
190,97597.93814432989
162,87211.32075471699
152,242071.42857142858
174,82424.24242424243
434,426714.28571428574
235,235581.72661870503
82,106577.51937984496
118,118531.8339100346
61,82290.04524886877
428,99611.11111111111
78,119408.76494023904
15,136514.55696202532
113,104465.5172413793
202,83036.84210526316
22,146211.81818181818
77,113988.46153846153
59,114456.79012345678
109,92994.11764705883
61,82742.66816143498
385,108454.54545454546
105,90415.84158415842
189,70681.81818181818
137,85479.6875
131,109472.30769230769
39,78455.18134715025
125,106233.80281690141
56,115750.0
300,102015.9420289855
292,89500.0
400,155900.0
1,118050.0
169,199142.85714285713
342,94777.55102040817
92,98338.75
53,101593.81443298969
130,117455.88235294117
131,112898.3870967742
95,91453.125
78,119408.76494023904
292,89491.66666666667
167,131233.33333333334
70,81649.67741935483
81,112417.72151898734
268,103655.73770491804
399,131225.8064516129
312,120741.37931034483
189,65807.69230769231
295,118924.24242424243
208,103464.28571428571
46,178504.6511627907
60,99654.96688741722
354,141304.34782608695
6,159144.578313253
198,77024.09638554217
299,87335.21126760563
301,165478.26086956522
150,120936.04651162791
36,82769.13580246913
274,104800.0
11,110843.80165289257
425,121666.66666666667
259,114188.67924528301
276,75907.14285714286
73,99683.2298136646
331,96131.57894736843
150,120936.04651162791
102,198160.7142857143
141,96008.47457627118
377,138021.61290322582
266,83662.79069767441
54,189916.66666666666
29,92309.52380952382
366,146038.46153846153
39,80602.9255319149
388,115071.42857142857
56,109509.34579439252
46,178504.6511627907
111,146116.27906976745
189,70681.81818181818
268,101194.02985074627
49,110195.28301886792
120,94978.33333333333
256,166188.3116883117
237,119950.0
29,91125.0
113,101432.33082706766
157,239754.6875
132,156354.32098765433
70,82704.40251572327
59,111963.85542168675
35,163600.0
415,113000.0
155,100025.0
171,135825.0
230,163176.19047619047
17,82400.0
453,88250.0
77,114647.59036144578
190,97907.60869565218
204,90800.0
78,119408.76494023904
308,111343.75
179,84336.68487394958
213,91931.27659574468
77,112931.36094674557
72,96190.14084507042
106,183277.77777777778
339,84881.57894736843
284,92930.0
99,164969.23076923078
61,82742.66816143498
306,113560.0
116,138752.67857142858
42,107567.46031746031
209,98849.31506849315
134,77688.23529411765
51,116550.45871559632
33,84329.38518518518
83,97539.82242990655
68,81857.5
304,192700.0
157,229705.1948051948
117,110037.5
11,109452.23880597015
94,121808.22222222222
22,133528.94736842104
102,188783.33333333334
239,81428.57142857143
190,97907.60869565218
399,131225.8064516129
314,141436.0
78,119408.76494023904
246,199508.33333333334
118,118534.42028985507
98,116001.6806722689
34,127985.29411764706
102,197692.02898550723
272,103943.01075268818
157,239754.6875
58,124336.98630136986
217,95466.66666666667
122,136328.28282828283
61,82290.04524886877
15,131798.7012987013
23,188540.54054054053
46,193202.63157894736
36,81868.68131868132
102,194486.39455782314
70,83413.46153846153
23,195022.22222222222
51,122306.61157024793
78,121121.39917695473
183,136131.57894736843
155,96105.26315789473
94,122718.86
299,86074.62686567164
39,79386.89839572193
33,84120.97454545455
42,107454.16666666667
288,66888.88888888889
330,101369.04761904762
24,111135.84474885845
69,107007.93650793651
337,91991.83673469388
321,132350.0
172,208348.4662576687
256,175543.75
202,82977.03703703704
312,114303.70370370371
153,151417.77777777778
32,88429.0780141844
298,146105.97014925373
57,91272.72727272728
4,86926.31578947368
98,116001.6806722689
190,97597.93814432989
195,79606.32911392405
115,142890.24390243902
118,120793.79310344828
338,88969.23076923077
269,129456.52173913043
272,108814.58333333333
2,216596.66666666666
110,127144.23529411765
14,90045.45454545454
88,74951.62601626017
88,74950.80645161291
224,139472.14285714287
235,255612.72727272726
219,99094.52054794521
42,108329.54545454546
298,146105.97014925373
64,114811.47540983607
70,81976.02339181287
5,89500.0
138,188036.58536585365
249,93200.0
319,88851.92307692308
382,122322.58064516129
251,105245.90163934426
188,87126.41509433962
240,106032.60869565218
287,145964.2857142857
69,103201.6129032258
192,109387.5
8,136157.62711864407
107,114883.33333333333
174,84233.33333333333
52,151429.25170068027
98,113537.90322580645
15,135846.83544303797
358,102478.37837837837
235,255612.72727272726
284,92930.0
95,89615.85365853658
132,156354.32098765433
312,119553.125
247,112731.70731707317
51,122306.61157024793
328,173300.0
103,92346.07843137255
253,195181.81818181818
298,146105.97014925373
77,113988.46153846153
326,97722.22222222222
15,134552.7027027027
66,114096.7032967033
50,117883.83838383839
117,110610.21897810219
238,74282.75862068965
105,90673.80952380953
32,87119.92619926199
109,92994.11764705883
298,133494.3661971831
68,83130.51948051948
309,113720.47244094488
3,105820.21428571429
92,99932.14285714286
4,87772.62773722627
174,84914.14141414141
218,177879.3103448276
228,106957.07070707071
159,84886.66666666667
88,74374.58333333333
141,96008.47457627118
32,87981.92771084337
172,210985.06493506493
118,118531.8339100346
59,114456.79012345678
168,87131.42857142857
131,109472.30769230769
268,102776.92307692308
349,91008.77192982456
167,140445.94594594595
114,81415.31746031746
50,118296.29629629629
54,182029.41176470587
337,92265.0
72,98583.33333333333
54,181888.88888888888
95,91145.45454545454
124,225708.69565217392
349,91482.75862068965
32,87981.92771084337
47,84806.3492063492
404,124468.75
66,114627.56756756757
162,87211.32075471699
126,111174.78260869565
355,120750.0
70,82704.40251572327
147,109019.73684210527
95,91217.94871794872
21,86616.27906976744
88,74951.62601626017
67,150068.42105263157
178,105955.0505050505
244,121468.35443037975
43,94501.3698630137
190,102590.90909090909
283,91642.85714285714
281,111970.5172413793
298,146105.97014925373
88,74950.80645161291
338,90847.22222222222
8,136928.99408284025
24,110513.03317535545
3,106394.25531914894
360,189444.44444444444
321,133139.70588235295
109,95541.37931034483
94,121663.4129032258
46,178504.6511627907
34,122900.0
125,96993.93939393939
198,80202.53164556962
11,110843.80165289257
235,255612.72727272726
251,103974.13793103448
15,136514.55696202532
368,86291.66666666667
90,235185.1851851852
294,96200.0
76,205517.2619047619
96,85514.28571428571
51,121731.62393162394
78,121770.99236641222
105,90415.84158415842
328,147645.16129032258
203,163038.22222222222
173,109562.5
174,84233.33333333333
266,82427.08333333333
79,105704.0
55,134843.75
98,116001.6806722689
30,181009.80392156861
59,111963.85542168675
7,88536.97916666667
69,107491.22807017544
85,157290.32258064515
230,170131.81818181818
54,185259.25925925927
109,92994.11764705883
208,102680.0
44,116777.77777777778
233,102400.0
129,121256.49350649351
275,105657.4074074074
79,105704.0
35,153142.85714285713
298,134921.875
14,90045.45454545454
102,198160.7142857143
296,97261.36363636363
306,121800.0
207,110029.41176470589
137,83142.62295081967
300,108748.57142857143
11,109452.23880597015
36,79971.67630057804
28,81976.69172932331
103,92346.07843137255
256,166188.3116883117
187,257298.50746268657
88,74374.58333333333
61,82170.6798245614
44,116777.77777777778
117,110037.5
1,118050.0
115,135852.44318181818
201,126666.66666666667
27,136224.1379310345
94,124877.64935064936
8,135682.8402366864
32,87981.92771084337
28,82656.71641791044
241,82932.55813953489
333,108681.81818181818
44,117139.07284768212
99,164969.23076923078
22,143652.1739130435
179,85928.3185840708
99,170347.10743801654
125,96993.93939393939
242,93809.72222222222
203,163038.22222222222
267,323703.125
381,76750.0
300,107371.42857142857
53,101593.81443298969
198,79253.16455696203
137,83672.8813559322
7,89200.0
58,123275.80645161291
246,199109.0909090909
211,116369.86301369863
95,88812.92517006803
79,104115.21739130435
203,154440.78431372548
298,134921.875
40,166797.54098360657
4,86926.31578947368
8,141337.80487804877
42,107567.46031746031
262,83838.46153846153
31,94320.0
108,93983.45323741007
343,92398.14814814815
103,93407.21153846153
39,78455.18134715025
87,117634.88372093023
78,119265.11627906977
286,184369.5652173913
32,88511.32075471699
118,119635.76642335767
73,95483.97435897436
116,136650.0
112,158717.80821917808
61,82170.6798245614
92,95303.40909090909
204,93208.33333333333
168,90824.28571428571
281,106242.01834862385
176,166907.6923076923
299,86074.62686567164
6,150880.4347826087
206,117468.75
105,90673.80952380953
24,109068.84057971014
14,90045.45454545454
94,122396.93055555556
234,75112.6050420168
407,131466.66666666666
113,100976.74418604652
8,141337.80487804877
56,109701.03092783505
281,111341.63636363637
268,103655.73770491804
202,83036.84210526316
370,157668.88888888888
371,88973.68421052632
335,99361.90476190476
36,81676.02339181287
246,199109.0909090909
427,149666.66666666666
246,199508.33333333334
103,92257.42574257425
73,99683.2298136646
117,111430.26315789473
162,89381.1320754717
281,105079.5081967213
103,92257.42574257425
118,118531.8339100346
22,133528.94736842104
317,318236.84210526315
283,91553.57142857143
230,170131.81818181818
44,116777.77777777778
235,235581.72661870503
234,73888.52459016393
73,97640.35087719298
24,113109.17874396135
151,95450.0
78,121712.40601503759
9,90388.34375
299,86074.62686567164
103,92257.42574257425
92,98338.75
95,88812.92517006803
215,94800.0
60,100829.375
338,88342.46575342465
194,99234.84848484848
76,226122.15189873418
286,184369.5652173913
137,83672.8813559322
41,119546.875
246,200843.47826086957
6,149451.61290322582
83,97535.35353535354
195,81505.6338028169
39,77926.80412371134
11,110929.92125984252
309,113720.47244094488
53,101097.95918367348
321,134207.35294117648
144,96046.59090909091
126,109654.86725663717
61,82290.04524886877
52,142197.88732394367
334,197133.33333333334
309,107864.66165413534
68,83427.33333333333
131,109472.30769230769
192,113765.06024096385
220,105454.21686746988
319,90536.0
293,159000.0
113,102235.29411764706
199,88043.33333333333
32,87895.0177935943
172,206585.2071005917
285,116206.4705882353
195,80184.61538461539
119,93618.33333333333
43,89387.09677419355
258,92772.13114754099
67,149074.25742574257
36,81868.68131868132
7,89234.5744680851
172,208779.74683544305
219,99878.37837837837
52,151429.25170068027
116,138752.67857142858
50,117883.83838383839
3,104268.14569536423
107,114883.33333333333
66,114627.56756756757
60,95462.5
174,84914.14141414141
384,193843.75
105,87594.8717948718
27,134893.9393939394
23,192891.8918918919
126,112851.90839694657
136,104506.17283950618
309,114529.66101694915
358,102056.41025641025
184,108166.66666666667
320,77204.51612903226
118,118871.68458781362
228,106957.07070707071
114,79958.79032258065
343,92398.14814814815
295,111110.76923076923
123,139490.0
105,90673.80952380953
179,84336.68487394958
222,104430.02
46,178504.6511627907
157,239754.6875
99,168641.73228346457
24,109068.84057971014
118,118871.68458781362
313,113772.72727272728
106,184029.7619047619
218,195392.4705882353
426,500000.0
262,83203.125
284,92930.0
343,88957.62711864407
120,94978.33333333333
40,166838.52459016393
102,192806.89655172414
129,121906.25
141,95564.81481481482
231,80300.0
165,129890.90909090909
385,92857.14285714286
321,130528.0
124,225708.69565217392
36,81868.68131868132
103,92533.81642512078
46,181698.71794871794
8,142568.50828729282
83,97535.35353535354
50,119494.56521739131
9,95449.34285714285
129,121256.49350649351
108,92213.63636363637
231,78183.92857142857
3,104268.14569536423
57,91040.0
123,139490.0
162,87211.32075471699
39,80602.9255319149
33,86042.21621621621
140,80740.625
7,89200.0
36,82769.13580246913
61,83147.70386266094
279,216160.0
71,112624.61538461539
292,86275.36231884058
79,105704.0
370,159986.84210526315
202,83036.84210526316
2,213909.39597315437
132,144260.0
198,78926.4705882353
153,151417.77777777778
66,114082.95454545454
29,88939.2523364486
17,83101.19047619047
33,84329.38518518518
142,99681.81818181818
49,105232.14285714286
30,181009.80392156861
69,107491.22807017544
112,158717.80821917808
272,109591.30434782608
281,111970.5172413793
52,152596.45390070922
350,164146.55172413794
244,119786.66666666667
256,171088.6075949367
199,88043.33333333333
246,199508.33333333334
252,91763.88888888889
62,124839.28571428571
112,158717.80821917808
202,81201.48148148147
39,79386.89839572193
292,89500.0
129,118216.12903225806
23,189312.08053691275
306,116103.44827586207
65,89858.82352941176
68,83427.33333333333
91,103300.44776119402
371,90102.04081632652
32,88429.0780141844
192,109011.62790697675
67,151092.23300970873
364,83494.44444444444
103,92233.48837209302
123,139490.0
144,96046.59090909091
34,125880.95238095238
202,81201.48148148147
343,87883.33333333333
248,106647.05882352941
204,93208.33333333333
321,133139.70588235295
349,91008.77192982456
105,87594.8717948718
32,88429.0780141844
259,114348.21428571429
226,70921.05263157895
83,97535.35353535354
277,133296.51162790696
241,81261.90476190476
349,91008.77192982456
1,111892.30769230769
129,121256.49350649351
272,104433.33333333333
47,84806.3492063492
194,96107.14285714286
36,81868.68131868132
39,79889.73684210527
24,112329.16666666667
172,208779.74683544305
420,108885.0
103,93407.21153846153
228,108707.92079207921
8,136157.62711864407
15,136514.55696202532
409,71166.66666666667
299,89373.91304347826
300,110668.57142857143
87,115762.22222222222
77,112931.36094674557
33,84329.38518518518
94,122718.86
221,109420.0
73,99683.2298136646
123,142219.29824561405
24,110513.03317535545
120,94978.33333333333
95,89615.85365853658
303,94453.84615384616
79,105704.0
112,157840.9090909091
373,206325.0
303,93696.29629629629
59,107133.33333333333
30,186489.13043478262
132,158877.5
118,118531.8339100346
179,85928.3185840708
92,99932.14285714286
283,90218.75
54,182029.41176470587
11,110929.92125984252
360,173235.29411764705
77,113714.53488372093
268,103655.73770491804
118,118534.42028985507
20,158779.41176470587
20,158779.41176470587
185,134268.5185185185
28,84094.57364341085
292,88055.55555555556
336,116000.0
20,162813.72549019608
49,110195.28301886792
11,110843.80165289257
275,122190.90909090909
160,77647.22222222222
197,166222.22222222222
33,85867.40959409594
320,81046.28571428571
202,84421.9696969697
39,79386.89839572193
358,102056.41025641025
341,96722.22222222222
131,112898.3870967742
52,155602.7397260274
88,75361.44067796611
134,76952.94117647059
51,121731.62393162394
268,106931.15942028986
119,96246.84684684685
174,84233.33333333333
361,102928.46153846153
319,89531.25
213,91931.27659574468
133,180955.55555555556
108,91942.64705882352
166,144521.73913043478
52,142197.88732394367
382,133250.0
151,95686.95652173914
260,98192.30769230769
150,116279.56989247311
309,107864.66165413534
218,195392.4705882353
94,121663.4129032258
29,92407.4074074074
76,226122.15189873418
142,99681.81818181818
12,72580.64516129032
323,118500.0
284,93104.81927710843
146,78970.73809523809
109,95541.37931034483
272,108814.58333333333
179,83114.65145228215
137,83142.62295081967
309,108045.08196721312
254,171065.21739130435
59,112168.67469879518
434,426714.28571428574
273,215105.76923076922
8,136928.99408284025
98,113537.90322580645
244,121593.75
114,80167.68595041323
17,83187.5
99,159720.0
95,91145.45454545454
280,85109.375
129,118216.12903225806
88,73140.55118110236
34,122875.0
225,138219.73684210525
69,107491.22807017544
326,103250.0
105,90218.00947867299
100,93021.42857142857
157,220297.14285714287
47,83411.42857142857
36,81868.68131868132
177,139400.0
39,79889.73684210527
293,155990.74074074073
60,100829.375
96,91720.89552238806
116,136650.0
103,92233.48837209302
138,192162.16216216216
118,119635.76642335767
70,82704.40251572327
38,131016.31067961165
52,155602.7397260274
356,73661.53846153847
33,84329.38518518518
313,107410.71428571429
343,89325.75757575757
54,182029.41176470587
98,113537.90322580645
168,90824.28571428571
110,129749.48717948717
7,88274.57627118644
40,166797.54098360657
16,108232.55813953489
30,169836.73469387754
111,149534.88372093023
7,89200.0
318,171979.16666666666
36,81676.02339181287
59,107133.33333333333
321,134207.35294117648
60,98038.21656050955
267,354243.58974358975
120,103845.61403508772
299,87335.21126760563
157,227200.0
36,79971.67630057804
98,113537.90322580645
254,154780.0
75,101500.0
150,120936.04651162791
118,118871.68458781362
333,114744.44444444444
190,97597.93814432989
119,94216.52173913043
153,155604.3956043956
258,93107.14285714286
192,111794.8717948718
123,142219.29824561405
118,119635.76642335767
94,122396.93055555556
107,112932.29166666667
333,108040.0
148,110256.41025641025
273,201763.15789473685
286,184369.5652173913
205,112078.94736842105
33,84329.38518518518
188,91116.07142857143
78,121712.40601503759
136,103119.04761904762
33,86042.21621621621
19,215550.0
22,148079.8076923077
260,93878.0487804878
102,192806.89655172414
31,94320.0
408,168214.2857142857
78,121770.99236641222
250,180095.2380952381
61,84225.17316017316
36,82769.13580246913
54,182029.41176470587
167,140445.94594594595
168,91025.0
224,139472.14285714287
382,133250.0
194,101869.23076923077
16,108458.33333333333
331,90805.55555555556
152,207312.5
118,120793.79310344828
211,116369.86301369863
300,110668.57142857143
44,116777.77777777778
179,85928.3185840708
116,137400.92592592593
112,158717.80821917808
38,126915.95959595959
135,104419.04761904762
338,88342.46575342465
51,121731.62393162394
428,90833.33333333333
91,105761.13924050632
297,148275.40983606558
123,141985.98130841122
448,213000.0
105,90415.84158415842
285,114818.94736842105
348,609166.6666666666
390,94263.15789473684
172,208155.12820512822
284,94360.49382716049
117,110610.21897810219
16,111304.59770114943
23,192891.8918918919
305,129829.6875
76,216625.1572327044
370,159986.84210526315
205,117057.37704918033
224,124403.47222222222
28,82656.71641791044
371,88450.98039215687
62,120375.0
117,110610.21897810219
399,132362.06896551725
370,157668.88888888888
230,168828.57142857142
43,95426.86567164179
273,215105.76923076922
259,112914.63414634146
347,95750.0
10,100593.45794392523
93,98719.51219512195
302,139378.37837837837
9,90388.34375
66,114096.7032967033
14,92369.04761904762
251,102076.92307692308
60,95462.5
103,92533.81642512078
95,91145.45454545454
115,142890.24390243902
168,87131.42857142857
59,113333.33333333333
97,97113.04347826086
192,109011.62790697675
145,91793.47826086957
345,130887.75510204081
146,77951.87755102041
60,95462.5
139,110781.3953488372
82,104848.62385321101
29,92309.52380952382
122,130269.90291262136
38,126915.95959595959
288,66888.88888888889
179,85928.3185840708
145,86764.42307692308
129,118216.12903225806
47,84806.3492063492
83,97535.35353535354
18,87869.23076923077
66,113110.2564102564
137,83385.27131782945
9,95449.34285714285
218,195392.4705882353
28,84094.57364341085
91,103300.44776119402
33,85867.40959409594
410,
98,116373.64341085272
231,76711.86440677966
93,94207.31707317074
256,171088.6075949367
50,117175.92592592593
454,
60,95462.5
28,84094.57364341085
3,104268.14569536423
371,88973.68421052632
16,111304.59770114943
49,110195.28301886792
99,167575.18796992482
14,92369.04761904762
120,105342.1052631579
331,97375.0
402,407000.0
40,159838.7931034483
158,81773.4375
1,118050.0
118,119635.76642335767
172,208155.12820512822
246,199109.0909090909
362,172571.42857142858
95,91145.45454545454
363,142573.91304347827
329,104069.44444444444
7,89394.5054945055
375,194195.65217391305
298,141640.27777777778
262,82571.42857142857
316,219733.33333333334
169,192666.66666666666
158,81773.4375
10,103935.18518518518
95,91453.125
67,154831.57894736843
141,94764.95726495727
145,92004.67289719626
11,110225.80645161291
138,183216.2162162162
184,103500.0
7,88274.57627118644
281,111341.63636363637
30,169836.73469387754
52,155602.7397260274
32,87981.92771084337
309,107864.66165413534
88,74374.58333333333
24,113109.17874396135
137,83142.62295081967
14,91535.71428571429
238,72764.0
230,163176.19047619047
110,129749.48717948717
44,117139.07284768212
129,121131.25
281,111970.5172413793
42,108329.54545454546
170,94375.0
190,102590.90909090909
296,94045.45454545454
47,82786.84210526316
116,138752.67857142858
103,92346.07843137255
97,94762.90322580645
113,104465.5172413793
371,88450.98039215687
172,206585.2071005917
87,112313.63636363637
11,109452.23880597015
178,103350.50505050505
168,93030.13698630137
51,121731.62393162394
7,89200.0
287,146974.1379310345
273,215105.76923076922
46,183403.37078651684
307,90229.16666666667
364,81259.45945945945
399,131225.8064516129
19,182250.0
339,91448.71794871795
20,162813.72549019608
123,142219.29824561405
76,216625.1572327044
90,188428.57142857142
311,97411.76470588235
51,119709.44881889764
320,78327.36842105263
150,118848.83720930232
293,159910.0
137,83672.8813559322
145,92004.67289719626
73,97640.35087719298
1,118050.0
112,154475.38461538462
13,258390.9090909091
81,112417.72151898734
74,83539.47368421052
132,156354.32098765433
103,92257.42574257425
215,96849.31506849315
145,91793.47826086957
32,87981.92771084337
453,88250.0
286,184369.5652173913
222,107095.76595744681
93,98719.51219512195
18,86685.86956521739
102,194486.39455782314
157,239754.6875
154,132250.0
73,95483.97435897436
67,154831.57894736843
248,105681.81818181818
149,68250.68493150685
141,95564.81481481482
361,98664.89795918367
155,95512.82051282052
235,241079.59731543623
88,73140.55118110236
260,98192.30769230769
158,80086.20689655172
102,194486.39455782314
147,112417.80821917808
71,108234.92063492064
118,118531.8339100346
154,123388.88888888889
185,130416.66666666667
16,108458.33333333333
37,106677.41935483871
103,92346.07843137255
234,73842.85714285714
56,113428.57142857143
103,92257.42574257425
411,100766.66666666667
314,151628.30188679244
29,88939.2523364486
202,81201.48148148147
109,95541.37931034483
41,120840.57971014493
293,154193.8775510204
70,83413.46153846153
29,88939.2523364486
103,92346.07843137255
97,94454.2372881356
103,92533.81642512078
151,95686.95652173914
283,85153.84615384616
87,115315.38461538461
120,102201.88679245283
9,90388.34375
103,92233.48837209302
123,140429.8245614035
91,103300.44776119402
301,165478.26086956522
115,135852.44318181818
105,90415.84158415842
375,197979.16666666666
67,154831.57894736843
225,142331.0810810811
117,110037.5
129,123201.25786163523
353,161416.66666666666
178,102104.24528301887
98,116373.64341085272
141,89559.82905982906
68,81857.5
325,105000.0
97,96572.26890756302
39,78455.18134715025
179,83114.65145228215
33,86042.21621621621
81,110459.41176470589
23,189312.08053691275
65,89381.3953488372
89,253005.95238095237
16,108458.33333333333
306,121933.33333333333
297,138174.1935483871
111,162538.46153846153
181,100560.0
241,82840.0
23,192891.8918918919
202,82552.48226950354
147,112861.84210526316
268,103655.73770491804
64,112614.0350877193
145,86764.42307692308
79,106372.72727272728
20,159048.07692307694
93,96662.5
1,119609.87654320987
99,159720.0
277,128860.67415730337
170,93585.10638297872
165,130039.07766990291
118,119635.76642335767
48,123801.13636363637
78,121712.40601503759
61,84225.17316017316
272,103943.01075268818
126,110927.64227642276
76,216625.1572327044
15,132675.33333333334
260,100797.61904761905
24,113109.17874396135
2,217493.28859060403
98,113537.90322580645
285,113311.94444444444
169,199666.66666666666
20,158779.41176470587
342,91872.41379310345
274,119157.8947368421
33,83748.93584905661
275,115000.0
310,82293.6170212766
15,132675.33333333334
44,118616.66666666667
176,149504.0
361,102928.46153846153
272,106034.0
74,83539.47368421052
227,96961.53846153847
259,117186.27450980392
120,105342.1052631579
256,169631.25
53,101097.95918367348
183,147043.47826086957
453,97400.0
109,95541.37931034483
122,136328.28282828283
46,181698.71794871794
114,79958.79032258065
83,96338.73636363636
2,213909.39597315437
105,90415.84158415842
165,133333.57142857142
42,108329.54545454546
187,239298.50746268657
101,76181.81818181818
70,82654.38596491228
167,140445.94594594595
109,95541.37931034483
180,77980.0
20,153796.11650485438
103,92257.42574257425
11,110843.80165289257
178,103350.50505050505
240,101729.41176470589
231,76711.86440677966
83,97539.82242990655
286,184369.5652173913
36,81868.68131868132
8,136928.99408284025
285,114818.94736842105
154,134540.54054054053
266,78780.48780487805
33,85867.40959409594
180,77980.0
194,101869.23076923077
240,105488.37209302325
157,220297.14285714287
15,131798.7012987013
291,145027.02702702704
372,100000.0
8,141337.80487804877
51,122306.61157024793
365,141260.86956521738
353,184047.61904761905
292,89491.66666666667
109,95541.37931034483
230,164075.75757575757
137,84533.58778625954
32,88511.32075471699
91,105761.13924050632
73,98041.93548387097
77,112931.36094674557
118,120793.79310344828
49,112386.91588785047
192,109523.5294117647
162,87211.32075471699
28,81572.26277372263
355,133037.03703703705
77,113714.53488372093
10,101303.73831775702
311,97500.0
238,72764.0
3,104268.14569536423
242,94564.17910447762
33,85867.40959409594
361,107558.0
104,132829.26829268291
198,79253.16455696203
435,107400.0
38,129099.793814433
240,103132.53012048193
219,98183.54430379746
343,89688.67924528301
94,124877.64935064936
78,119408.76494023904
32,88511.32075471699
119,94216.52173913043
12,74719.51219512195
193,80558.49056603774
100,85971.8309859155
251,110688.67924528301
33,85867.40959409594
63,107742.5925925926
109,91459.34959349594
123,139490.0
297,148275.40983606558
296,94045.45454545454
179,83851.19574468085
184,113630.43478260869
117,111430.26315789473
215,93571.42857142857
213,90251.21951219512
204,96453.84615384616
207,111031.25
338,90847.22222222222
190,97907.60869565218
88,74951.62601626017
283,90218.75
146,76603.73684210527
10,100593.45794392523
213,91791.64835164836
112,157840.9090909091
206,116107.14285714286
32,87981.92771084337
277,133296.51162790696
90,235185.1851851852
357,82892.85714285714
104,132857.8947368421
250,185802.63157894736
39,80602.9255319149
7,89234.5744680851
1,111892.30769230769
328,165469.69696969696
292,89491.66666666667
209,103092.30769230769
147,112417.80821917808
301,159684.78260869565
152,247547.61904761905
14,92369.04761904762
299,86074.62686567164
135,104419.04761904762
343,88957.62711864407
246,198778.26086956522
68,81064.15094339622
17,83101.19047619047
303,97439.28571428571
345,132311.11111111112
222,103759.63461538461
429,82464.28571428571
78,121712.40601503759
200,109788.76404494382
170,94653.0612244898
58,118726.08695652174
82,104889.83050847458
47,83411.42857142857
333,110880.95238095238
282,116640.0
11,111135.38461538461
44,118616.66666666667
24,109068.84057971014
300,106774.32432432432
61,83147.70386266094
92,99932.14285714286
363,142573.91304347827
96,85514.28571428571
234,74287.93103448275
102,192806.89655172414
68,81093.79310344828
120,103845.61403508772
117,108619.31034482758
151,95450.0
246,200843.47826086957
28,81976.69172932331
93,97144.44444444444
429,85483.33333333333
18,87869.23076923077
246,199109.0909090909
150,115416.66666666667
300,106774.32432432432
8,136157.62711864407
129,121256.49350649351
411,96392.85714285714
50,122113.40206185567
374,125811.6129032258
392,195400.0
347,113800.0
178,102393.5
140,80530.55555555556
159,84886.66666666667
132,154192.95774647887
136,104506.17283950618
242,94740.0
130,117455.88235294117
95,91217.94871794872
187,257298.50746268657
353,161416.66666666666
284,93884.41558441559
121,126970.58823529411
81,112417.72151898734
67,149079.78723404257
56,113395.83333333333
78,121770.99236641222
4,86663.53383458647
204,95974.57627118644
202,82977.03703703704
109,95541.37931034483
309,114529.66101694915
2,220064.93506493507
231,78183.92857142857
39,80602.9255319149
103,92533.81642512078
145,86764.42307692308
69,107491.22807017544
320,81046.28571428571
276,75060.0
81,107852.72727272728
78,121712.40601503759
33,84329.38518518518
71,112768.85245901639
411,100766.66666666667
281,111970.5172413793
191,70660.0
246,200843.47826086957
33,83748.93584905661
126,112851.90839694657
204,92773.4375
271,101088.23529411765
277,133296.51162790696
28,84094.57364341085
160,85125.0
102,194486.39455782314
7,88274.57627118644
335,99361.90476190476
235,235581.72661870503
107,110960.22727272728
236,72522.22222222222
114,80167.68595041323
190,95810.0
160,77647.22222222222
192,109387.5
209,98328.35820895522
23,195022.22222222222
268,103640.15151515152
27,134689.6551724138
131,114756.52173913043
42,107567.46031746031
200,111483.54430379746
56,113428.57142857143
190,102590.90909090909
132,154192.95774647887
269,125717.94871794872
59,111963.85542168675
117,111430.26315789473
221,109682.60869565218
107,110960.22727272728
216,145712.12121212122
413,149913.04347826086
131,114756.52173913043
293,159910.0
209,98328.35820895522
141,95564.81481481482
115,142890.24390243902
109,92994.11764705883
94,121808.22222222222
72,96190.14084507042
391,43500.0
373,217600.0
414,101333.33333333333
173,121392.85714285714
272,109591.30434782608
38,129099.793814433
132,165401.4492753623
125,96993.93939393939
78,119408.76494023904
109,95541.37931034483
44,119984.07643312102
191,71019.23076923077
273,215105.76923076922
105,90218.00947867299
15,134552.7027027027
53,101097.95918367348
204,93208.33333333333
287,149474.1379310345
342,94777.55102040817
13,238518.5185185185
210,94473.68421052632
76,205517.2619047619
200,109276.62337662338
312,119553.125
351,101583.33333333333
79,106372.72727272728
66,114627.56756756757
84,103890.625
235,241079.59731543623
94,122396.93055555556
345,130887.75510204081
68,81064.15094339622
58,123275.80645161291
155,94488.88888888889
370,155800.0
350,162482.45614035087
368,86291.66666666667
156,113700.0
2,216596.66666666666
233,119500.0
130,122142.85714285714
118,119635.76642335767
27,136151.51515151514
50,117883.83838383839
159,82220.0
364,78057.14285714286
281,105079.5081967213
344,103460.0
42,108460.0
299,87335.21126760563
168,90824.28571428571
202,82977.03703703704
21,87576.92307692308
218,177879.3103448276
221,112932.60869565218
83,95889.22608695652
335,98612.0
173,115735.29411764706
413,154750.0
