,区町名,平均緯度,平均経度
17203,杉並区成田東,35.694136711711714,139.63608023123123
17204,荒川区東日暮里,35.72946471164021,139.7804912010582
17205,江東区木場,35.670499632183905,139.80544152873563
17206,品川区南大井,35.59303275,139.734899484375
17207,世田谷区上北沢,35.668606442922375,139.62178552054797
17208,江東区深川,35.67579887234043,139.79770865957448
17209,目黒区緑が丘,35.60862787878788,139.67663055555553
17210,板橋区志村,35.77585790434783,139.69039173913043
17211,足立区東綾瀬,35.76713373863636,139.83272142045453
17212,北区滝野川,35.747387664576806,139.7284035141066
17213,葛飾区立石,35.74022357567568,139.8481502081081
17214,中野区弥生町,35.68930536727273,139.67322138545455
17215,品川区小山,35.6172130921659,139.70287167281106
17216,北区神谷,35.77064148543689,139.73145573786408
17217,練馬区春日町,35.7520243916914,139.64178638872406
17218,杉並区天沼,35.70798112437811,139.62459129353235
17219,江東区南砂,35.673324974576275,139.82951583474576
17220,足立区舎人,35.811381825301204,139.76964298192772
17221,中野区若宮,35.718861770833335,139.64532421354167
17222,中野区野方,35.71676863253012,139.65493565361444
17223,大田区西蒲田,35.566995706521745,139.71220450543478
17224,杉並区和田,35.69293019607844,139.6600607215686
17225,練馬区石神井台,35.7364926426799,139.58749822580646
17226,中野区中央,35.699806857594936,139.67472656962025
17227,中央区入船,35.67182182352941,139.77700470588235
17228,台東区根岸,35.724878170731714,139.78196192682927
17229,杉並区井草,35.72678479274612,139.61735855958548
17230,中央区築地,35.66646076551724,139.77231440689656
17231,大田区大森東,35.57148197272728,139.7385601909091
17232,足立区千住緑町,35.74571272164949,139.79223439175257
17233,練馬区下石神井,35.73215261278195,139.6055512518797
17234,世田谷区経堂,35.64971812851405,139.6319009879518
17235,杉並区堀ノ内,35.689202665071775,139.65108859808612
17236,練馬区中村南,35.728483621848746,139.6442233445378
17237,大田区蒲田,35.56372878661088,139.72153614225942
17238,渋谷区千駄ヶ谷,,
17239,足立区谷在家,35.78667567676768,139.76872171717173
17240,墨田区業平,35.70775919387755,139.8131424183673
17241,北区西ヶ原,,
17242,中野区若宮,35.718861770833335,139.64532421354167
17243,新宿区西早稲田,35.71072022047244,139.71567638582675
17244,世田谷区赤堤,35.65966750877193,139.64095608421053
17245,大田区池上,35.573447994219656,139.70386069075144
17246,大田区雪谷大塚町,35.59213259259259,139.6789647777778
17247,足立区東保木間,35.79118008108108,139.81352162162162
17248,杉並区西荻南,35.70073905633803,139.60291845070424
17249,板橋区坂下,35.783406048275864,139.6837632551724
17250,板橋区四葉,35.77964341891892,139.6523050135135
17251,中野区若宮,35.718861770833335,139.64532421354167
17252,江戸川区北小岩,35.74192903319502,139.8890732717842
17253,文京区湯島,35.705772045454545,139.7677684848485
17254,板橋区西台,35.776220522613066,139.6695436080402
17255,江戸川区東小岩,35.72925756439394,139.8908454280303
17256,江東区東砂,35.67707488064516,139.8413501064516
17257,世田谷区北沢,35.665339887323945,139.66990734507044
17258,北区志茂,35.78005043548387,139.7307256639785
17259,新宿区西早稲田,35.71072022047244,139.71567638582675
17260,練馬区練馬,35.74066751546392,139.6517196701031
17261,葛飾区西水元,35.78762466091954,139.85106940229886
17262,練馬区関町南,35.72038951973684,139.5806827368421
17263,世田谷区砧,35.639426150000006,139.61244094687498
17264,世田谷区代田,35.6574164660767,139.66078265486723
17265,杉並区荻窪,35.69783343877551,139.62230553061224
17266,目黒区下目黒,35.629252174603174,139.7061097142857
17267,墨田区江東橋,35.6941889,139.81350308181817
17268,江東区扇橋,35.683299929577466,139.8155568309859
17269,中央区月島,35.6626835546875,139.7818590625
17270,世田谷区粕谷,35.662671296875,139.607725140625
17271,江戸川区西瑞江,35.685048966292136,139.88641341573032
17272,文京区向丘,35.72071097222222,139.7566256388889
17273,豊島区北大塚,35.73346566346154,139.72830397115385
17274,足立区東伊興,35.803280558139534,139.78853962790697
17275,北区滝野川,35.747387664576806,139.7284035141066
17276,江東区海辺,35.68113541666667,139.81857341666668
17277,世田谷区松原,35.664017314666665,139.64956852266667
17278,北区中十条,35.762742258278145,139.72533862913906
17279,目黒区駒場,35.65823931343284,139.68449526119403
17280,足立区花畑,35.805013770491804,139.81415329508198
17281,中央区新川,35.675837307692305,139.78269092307693
17282,中野区大和町,35.713090595041315,139.64881412396693
17283,品川区小山,35.6172130921659,139.70287167281106
17284,世田谷区上野毛,35.61327036805555,139.6377843402778
17285,豊島区駒込,35.737936313186815,139.74418975274725
17286,目黒区目黒本町,35.62206103767123,139.6968490239726
17287,中野区白鷺,35.7198934117647,139.63483769281046
17288,渋谷区笹塚,35.675047041666666,139.66695800462963
17289,足立区千住元町,35.75493098214286,139.79291014285715
17290,豊島区駒込,35.737936313186815,139.74418975274725
17291,中野区中野,35.70547124848485,139.66919654848485
17292,北区赤羽,35.781687222222224,139.72208978947367
17293,大田区中央,35.57747475535168,139.71686396941897
17294,練馬区関町北,35.72758522033899,139.57316783898307
17295,大田区東嶺町,35.58308574576271,139.68451327118643
17296,江戸川区南葛西,35.6497091595092,139.87413206748465
17297,大田区北馬込,35.599430048076925,139.70788551923076
17298,世田谷区東玉川,35.59639746212122,139.67604777272726
17299,豊島区高田,35.714976079646014,139.7128004778761
17300,文京区白山,35.71962430042919,139.74924892274677
17301,渋谷区宇田川町,35.66176564444444,139.69784131111112
17302,文京区本郷,35.70808842758621,139.7586618689655
17303,世田谷区中町,35.61525028985508,139.6434027777778
17304,文京区千石,35.72656575257732,139.7405003814433
17305,葛飾区東金町,35.775088599483205,139.87612354263567
17306,品川区豊町,35.607751180722886,139.72065539156628
17307,杉並区清水,35.71400591612903,139.61761691612904
17308,杉並区久我山,35.68775557198444,139.5986309766537
17309,大田区中央,35.57747475535168,139.71686396941897
17310,豊島区雑司が谷,35.72029929090909,139.71832737272726
17311,大田区下丸子,35.56817174175824,139.68514541758242
17312,豊島区雑司が谷,35.72029929090909,139.71832737272726
17313,練馬区石神井台,35.7364926426799,139.58749822580646
17314,練馬区石神井台,35.7364926426799,139.58749822580646
17315,豊島区南長崎,35.72693259786477,139.68561460142348
17316,新宿区百人町,35.70452760150376,139.69822886466167
17317,杉並区永福,35.674994028571426,139.6408514367347
17318,板橋区本町,35.76001110975609,139.7086909390244
17319,大田区大森北,35.5830005751073,139.73059857081546
17320,大田区北千束,35.60823473493976,139.68922953614458
17321,足立区加平,35.77859426027397,139.82756021917808
17322,杉並区上井草,35.7216080131579,139.60490743859648
17323,中野区東中野,35.70612370813397,139.6843458708134
17324,港区南麻布,35.650035921052634,139.73007480701753
17325,葛飾区新小岩,35.71654505555556,139.8625762008547
17326,豊島区巣鴨,35.736094397129186,139.73525256459328
17327,文京区根津,35.71872608,139.7646955733333
17328,足立区関原,35.7681134260355,139.78881166863906
17329,大田区北千束,35.60823473493976,139.68922953614458
17330,大田区仲六郷,35.54941842523365,139.7130391448598
17331,大田区西馬込,35.58864260526315,139.70469031578946
17332,世田谷区上馬,35.63780302843602,139.6630629336493
17333,港区浜松町,35.65682723913044,139.7561053043478
17334,江東区海辺,35.68113541666667,139.81857341666668
17335,江戸川区西葛西,35.66468399489796,139.85862126020407
17336,世田谷区尾山台,35.60215853846154,139.65476232967032
17337,練馬区小竹町,35.74155311956522,139.67592786413044
17338,渋谷区神山町,35.66413275,139.69185585416668
17339,港区南麻布,35.650035921052634,139.73007480701753
17340,練馬区南大泉,35.74451685488127,139.57330523218997
17341,荒川区南千住,35.734233113861386,139.79700889356437
17342,世田谷区北烏山,35.676578560090704,139.59718113151928
17343,墨田区緑,35.694403648854966,139.8033456870229
17344,北区赤羽西,35.77325802390438,139.71541316733067
17345,渋谷区本町,35.68432059883721,139.6803829389535
17346,品川区東品川,35.617538225,139.74793359166668
17347,中野区南台,35.68249433864542,139.66742491633465
17348,葛飾区青戸,35.749769602122015,139.85453807161804
17349,品川区戸越,35.61192286666667,139.71796480555557
17350,新宿区早稲田鶴巻町,35.70798766019417,139.725003184466
17351,葛飾区東堀切,35.752378703703705,139.83591312962963
17352,足立区西新井,35.78331443302181,139.77781166978193
17353,世田谷区三軒茶屋,35.641302125,139.66808945588235
17354,品川区旗の台,35.605335515,139.7024667
17355,品川区大井,35.600886364285714,139.73004524642857
17356,江戸川区西瑞江,35.685048966292136,139.88641341573032
17357,北区上十条,35.762433333333334,139.71876974647887
17358,荒川区荒川,35.73825735062612,139.78120987298746
17359,練馬区旭町,35.76976070224719,139.6255936460674
17360,江東区豊洲,35.65425620338983,139.79594598305084
17361,渋谷区東,35.65347598148148,139.7096522037037
17362,港区高輪,35.634412721854304,139.73507931125826
17363,江戸川区中葛西,35.66447136531365,139.86942405166053
17364,板橋区大山東町,35.74911146969697,139.70574496969698
17365,港区港南,35.63000268181818,139.747656875
17366,中野区若宮,35.718861770833335,139.64532421354167
17367,世田谷区北烏山,35.676578560090704,139.59718113151928
17368,文京区千石,35.72656575257732,139.7405003814433
17369,足立区青井,35.774205420863304,139.81697783453237
17370,渋谷区富ヶ谷,,
17371,北区滝野川,35.747387664576806,139.7284035141066
17372,台東区台東,35.70396847593583,139.77876976470588
17373,世田谷区粕谷,35.662671296875,139.607725140625
17374,墨田区緑,35.694403648854966,139.8033456870229
17375,葛飾区四つ木,35.73690094470046,139.83558394009216
17376,文京区西片,35.71453347058824,139.75511380392155
17377,中野区沼袋,35.72056645652174,139.66348157065218
17378,文京区湯島,35.705772045454545,139.7677684848485
17379,杉並区下高井戸,35.671808148148145,139.6308926925926
17380,江戸川区松島,35.709132824902724,139.8614235058366
17381,中央区月島,35.6626835546875,139.7818590625
17382,北区浮間,35.7889978872549,139.69885028431372
17383,世田谷区松原,35.664017314666665,139.64956852266667
17384,中野区沼袋,35.72056645652174,139.66348157065218
17385,墨田区業平,35.70775919387755,139.8131424183673
17386,渋谷区本町,35.68432059883721,139.6803829389535
17387,文京区水道,35.70978994736842,139.73858897368422
17388,練馬区北町,35.76469635806452,139.65620346129032
17389,墨田区向島,35.71530678733032,139.80966780542985
17390,葛飾区亀有,35.763256,139.84807953097345
17391,北区赤羽西,35.77325802390438,139.71541316733067
17392,世田谷区太子堂,35.64669895959596,139.66986333838383
17393,世田谷区喜多見,35.63019433156499,139.59578115384613
17394,墨田区石原,35.70039937583893,139.8022915838926
17395,江戸川区南葛西,35.6497091595092,139.87413206748465
17396,新宿区住吉町,35.693299260869566,139.72097339130434
17397,世田谷区駒沢,35.63076275124378,139.65650289054727
17398,港区赤坂,35.67148241379311,139.73580251149426
17399,港区赤坂,35.67148241379311,139.73580251149426
17400,北区王子本町,35.75430208490566,139.73097183018868
17401,大田区西蒲田,35.566995706521745,139.71220450543478
17402,中野区中野,35.70547124848485,139.66919654848485
17403,大田区北馬込,35.599430048076925,139.70788551923076
17404,豊島区池袋本町,35.742134586956524,139.71307341304347
17405,練馬区谷原,35.75312141836735,139.61468936734693
17406,大田区北千束,35.60823473493976,139.68922953614458
17407,世田谷区給田,35.667634023255815,139.59045821511629
17408,新宿区中落合,35.71940075,139.6880530357143
17409,江戸川区西一之江,35.697398380597015,139.87797000746266
17410,豊島区南長崎,35.72693259786477,139.68561460142348
17411,渋谷区神泉町,35.656813400000004,139.69233008
17412,足立区花畑,35.805013770491804,139.81415329508198
17413,大田区南千束,35.60275364035088,139.68980538596492
17414,江戸川区東小岩,35.72925756439394,139.8908454280303
17415,世田谷区池尻,35.64997930263158,139.68044961842105
17416,北区岩淵町,35.78454522222222,139.7236911851852
17417,墨田区東向島,35.723507088709674,139.81803576344086
17418,文京区白山,35.71962430042919,139.74924892274677
17419,北区中里,35.73915996,139.75136779000002
17420,江戸川区西葛西,35.66468399489796,139.85862126020407
17421,大田区西糀谷,35.55660932126697,139.73333391402716
17422,世田谷区駒沢,35.63076275124378,139.65650289054727
17423,港区三田,35.64691561607143,139.7403255535714
17424,新宿区北新宿,35.702807065656565,139.6912288232323
17425,江東区東陽,35.67007275460123,139.81277257055217
17426,墨田区東向島,35.723507088709674,139.81803576344086
17427,品川区上大崎,35.634704011764704,139.7189584235294
17428,江戸川区松島,35.709132824902724,139.8614235058366
17429,台東区柳橋,35.697567693548386,139.78803582258064
17430,足立区梅田,35.766688167146974,139.79757985878962
17431,板橋区赤塚,35.77772724401914,139.64361208373205
17432,板橋区小茂根,35.74885011111111,139.67888425490196
17433,文京区水道,35.70978994736842,139.73858897368422
17434,目黒区原町,35.616248686746985,139.69425178313253
17435,港区白金,35.644208438356166,139.72779644520546
17436,文京区千石,35.72656575257732,139.7405003814433
17437,足立区島根,35.78177294054054,139.79713922162162
17438,墨田区向島,35.71530678733032,139.80966780542985
17439,目黒区鷹番,35.62835612195122,139.6860899105691
17440,大田区大森北,35.5830005751073,139.73059857081546
17441,板橋区本町,35.76001110975609,139.7086909390244
17442,大田区大森西,35.573804,139.72727005988023
17443,練馬区下石神井,35.73215261278195,139.6055512518797
17444,世田谷区北烏山,35.676578560090704,139.59718113151928
17445,板橋区徳丸,35.77509759090909,139.6600076604278
17446,渋谷区本町,35.68432059883721,139.6803829389535
17447,千代田区二番町,35.68609923076923,139.73631092307693
17448,大田区蒲田,35.56372878661088,139.72153614225942
17449,足立区島根,35.78177294054054,139.79713922162162
17450,大田区大森東,35.57148197272728,139.7385601909091
17451,世田谷区桜新町,35.63040466304348,139.64286738043478
17452,板橋区赤塚,35.77772724401914,139.64361208373205
17453,中野区中野,35.70547124848485,139.66919654848485
17454,品川区北品川,35.62082579389313,139.73882089312977
17455,豊島区上池袋,35.73820654210527,139.71949981052632
17456,目黒区目黒本町,35.62206103767123,139.6968490239726
17457,港区白金台,35.63712588429752,139.72535354545457
17458,千代田区一番町,35.687194971428575,139.74209825714286
17459,江東区枝川,35.65725559523809,139.8062895595238
17460,練馬区下石神井,35.73215261278195,139.6055512518797
17461,練馬区桜台,35.74366489812332,139.6624675924933
17462,江東区扇橋,35.683299929577466,139.8155568309859
17463,足立区足立,35.76314356147541,139.80814593442622
17464,世田谷区用賀,35.62710052287582,139.636246
17465,板橋区小茂根,35.74885011111111,139.67888425490196
17466,葛飾区東水元,35.78504816393443,139.86722314754098
17467,江東区牡丹,35.66936504545455,139.79728536363635
17468,葛飾区青戸,35.749769602122015,139.85453807161804
17469,江東区木場,35.670499632183905,139.80544152873563
17470,江東区森下,35.68681053103448,139.80238343448275
17471,港区赤坂,35.67148241379311,139.73580251149426
17472,港区赤坂,35.67148241379311,139.73580251149426
17473,板橋区大谷口上町,35.74843341509434,139.6913821226415
17474,練馬区豊玉北,35.73465581725888,139.6601103502538
17475,世田谷区上祖師谷,35.65892058680556,139.59687902430557
17476,豊島区池袋本町,35.742134586956524,139.71307341304347
17477,北区東十条,35.76630135714286,139.72819828571429
17478,中央区築地,35.66646076551724,139.77231440689656
17479,台東区浅草橋,35.69943721390374,139.78429797326203
17480,北区王子,35.76014320197044,139.73687896059113
17481,中野区上鷺宮,35.73054348404255,139.63124275531916
17482,足立区南花畑,35.79295467353952,139.8196799587629
17483,中央区新川,35.675837307692305,139.78269092307693
17484,世田谷区用賀,35.62710052287582,139.636246
17485,中央区日本橋蛎殻町,35.6827157125,139.78423226249998
17486,文京区本郷,35.70808842758621,139.7586618689655
17487,葛飾区堀切,35.74783753817505,139.82878689944133
17488,江戸川区清新町,35.659110224489794,139.85451755102042
17489,江戸川区南葛西,35.6497091595092,139.87413206748465
17490,中野区南台,35.68249433864542,139.66742491633465
17491,豊島区池袋本町,35.742134586956524,139.71307341304347
17492,世田谷区駒沢,35.63076275124378,139.65650289054727
17493,荒川区東日暮里,35.72946471164021,139.7804912010582
17494,目黒区下目黒,35.629252174603174,139.7061097142857
17495,新宿区若松町,35.69990645238096,139.71843266666667
17496,足立区千住緑町,35.74571272164949,139.79223439175257
17497,文京区本郷,35.70808842758621,139.7586618689655
17498,目黒区緑が丘,35.60862787878788,139.67663055555553
17499,千代田区三番町,35.69054070833334,139.743154
17500,港区西麻布,35.65953511016949,139.7230834237288
17501,江東区東雲,35.64391854545455,139.80192947727272
17502,北区中十条,35.762742258278145,139.72533862913906
17503,世田谷区給田,35.667634023255815,139.59045821511629
17504,板橋区高島平,35.78794422090262,139.65963966270783
17505,江戸川区篠崎町,35.704677439024394,139.9065845121951
17506,港区赤坂,35.67148241379311,139.73580251149426
17507,練馬区南大泉,35.74451685488127,139.57330523218997
17508,杉並区西荻南,35.70073905633803,139.60291845070424
17509,中野区新井,35.71374522018348,139.66538738990826
17510,葛飾区新小岩,35.71654505555556,139.8625762008547
17511,渋谷区恵比寿,35.645549169811325,139.71672020754718
17512,世田谷区南烏山,35.669020913934425,139.60423663114753
17513,板橋区赤塚,35.77772724401914,139.64361208373205
17514,品川区荏原,35.61497934158416,139.70614284653465
17515,目黒区青葉台,35.65019858695652,139.6939437173913
17516,渋谷区上原,35.666971708609275,139.68110729801325
17517,足立区千住緑町,35.74571272164949,139.79223439175257
17518,品川区南大井,35.59303275,139.734899484375
17519,北区王子,35.76014320197044,139.73687896059113
17520,港区港南,35.63000268181818,139.747656875
17521,杉並区清水,35.71400591612903,139.61761691612904
17522,目黒区上目黒,35.64262920353982,139.69356706637168
17523,新宿区河田町,35.697166,139.71954833333334
17524,板橋区大原町,35.76886174509804,139.6983417254902
17525,世田谷区砧,35.639426150000006,139.61244094687498
17526,世田谷区上用賀,35.63412171590909,139.6292184147727
17527,渋谷区千駄ヶ谷,,
17528,江戸川区東小松川,35.69339574556213,139.86478698224852
17529,墨田区立花,35.709107262295085,139.83191906147542
17530,大田区田園調布南,35.58073862162162,139.67531502702704
17531,大田区上池台,35.597312537313435,139.69761265298507
17532,文京区目白台,35.71625653763441,139.72268260215054
17533,大田区西糀谷,35.55660932126697,139.73333391402716
17534,豊島区南長崎,35.72693259786477,139.68561460142348
17535,板橋区大原町,35.76886174509804,139.6983417254902
17536,港区虎ノ門,35.665791514285715,139.74679810476192
17537,江東区亀戸,35.69908682616822,139.82963855140187
17538,葛飾区水元,35.7852137421875,139.8599641640625
17539,江戸川区東葛西,35.66345580987654,139.87965365185184
17540,中野区鷺宮,35.72449831601732,139.63784546320346
17541,台東区東上野,35.711552178947365,139.78089092105265
17542,品川区上大崎,35.634704011764704,139.7189584235294
17543,台東区千束,35.72185643827161,139.79314557407406
17544,練馬区大泉学園町,35.766118616470585,139.58718634588234
17545,大田区西糀谷,35.55660932126697,139.73333391402716
17546,豊島区北大塚,35.73346566346154,139.72830397115385
17547,千代田区東神田,35.69564245454546,139.78069758181817
17548,足立区東和,35.770502716981134,139.83999321383646
17549,新宿区下落合,35.719061203125,139.69951096875
17550,江戸川区春江町,35.689759829787235,139.8837225744681
17551,豊島区雑司が谷,35.72029929090909,139.71832737272726
17552,荒川区西尾久,35.74946484840426,139.7590987819149
17553,足立区谷在家,35.78667567676768,139.76872171717173
17554,江東区豊洲,35.65425620338983,139.79594598305084
17555,渋谷区恵比寿南,35.64443048,139.70855556
17556,足立区梅田,35.766688167146974,139.79757985878962
17557,目黒区中根,35.615382261538464,139.6743881076923
17558,品川区西五反田,35.62453575,139.7169940084746
17559,大田区池上,35.573447994219656,139.70386069075144
17560,豊島区駒込,35.737936313186815,139.74418975274725
17561,世田谷区代田,35.6574164660767,139.66078265486723
17562,世田谷区新町,35.62991883606557,139.64874513934424
17563,港区西麻布,35.65953511016949,139.7230834237288
17564,千代田区東神田,35.69564245454546,139.78069758181817
17565,文京区千駄木,35.72643004508197,139.7607214098361
17566,世田谷区桜丘,35.64321874042553,139.62495038297874
17567,中野区江原町,35.73016340972222,139.67275792361113
17568,渋谷区富ヶ谷,,
17569,大田区東馬込,35.59614030588235,139.7150844117647
17570,品川区上大崎,35.634704011764704,139.7189584235294
17571,大田区羽田,35.54802420689656,139.74628678448278
17572,港区赤坂,35.67148241379311,139.73580251149426
17573,足立区新田,35.77245281954887,139.74251385714285
17574,足立区神明,35.7956519,139.83383922222222
17575,豊島区目白,35.72323405487805,139.70338046341462
17576,豊島区上池袋,35.73820654210527,139.71949981052632
17577,世田谷区池尻,35.64997930263158,139.68044961842105
17578,足立区舎人,35.811381825301204,139.76964298192772
17579,荒川区東尾久,35.7457731007371,139.7703344103194
17580,台東区根岸,35.724878170731714,139.78196192682927
17581,渋谷区上原,35.666971708609275,139.68110729801325
17582,大田区仲六郷,35.54941842523365,139.7130391448598
17583,足立区綾瀬,35.76452129084968,139.82532974836602
17584,江戸川区北葛西,35.67519622875817,139.86052407843138
17585,足立区谷在家,35.78667567676768,139.76872171717173
17586,足立区綾瀬,35.76452129084968,139.82532974836602
17587,中央区勝どき,35.65801469767442,139.7756038255814
17588,大田区池上,35.573447994219656,139.70386069075144
17589,北区赤羽西,35.77325802390438,139.71541316733067
17590,江戸川区西葛西,35.66468399489796,139.85862126020407
17591,目黒区中央町,35.630742266666665,139.68985354444445
17592,板橋区小豆沢,35.77768939837399,139.69960723577236
17593,練馬区貫井,35.740157469534054,139.63142983512543
17594,千代田区内神田,35.691073741573035,139.76789330337078
17595,杉並区永福,35.674994028571426,139.6408514367347
17596,世田谷区太子堂,35.64669895959596,139.66986333838383
17597,江東区東陽,35.67007275460123,139.81277257055217
17598,江戸川区篠崎町,35.704677439024394,139.9065845121951
17599,港区元麻布,35.654942972972975,139.73011364864865
17600,大田区仲六郷,35.54941842523365,139.7130391448598
17601,板橋区成増,35.781319025362315,139.63252841304347
17602,大田区千鳥,35.5712379537037,139.69251107407408
17603,葛飾区東新小岩,35.724630065743945,139.8589288096886
17604,練馬区三原台,35.75367842335766,139.60366554744525
17605,豊島区南長崎,35.72693259786477,139.68561460142348
17606,江東区北砂,35.68075126470588,139.83138545588236
17607,港区海岸,35.6458955974026,139.75774355844155
17608,品川区荏原,35.61497934158416,139.70614284653465
17609,港区西麻布,35.65953511016949,139.7230834237288
17610,目黒区南,35.61428956701031,139.68725069072164
17611,豊島区駒込,35.737936313186815,139.74418975274725
17612,世田谷区桜上水,35.66222064090909,139.63113135
17613,杉並区成田東,35.694136711711714,139.63608023123123
17614,台東区元浅草,35.70852390909091,139.7851968831169
17615,北区東田端,35.73984527906977,139.7620351162791
17616,新宿区西早稲田,35.71072022047244,139.71567638582675
17617,江戸川区西一之江,35.697398380597015,139.87797000746266
17618,墨田区東向島,35.723507088709674,139.81803576344086
17619,練馬区旭丘,35.7350415106383,139.67646085815602
17620,目黒区柿の木坂,35.62379210084034,139.67577947058822
17621,渋谷区恵比寿,35.645549169811325,139.71672020754718
17622,豊島区南大塚,35.72876722674419,139.7310750872093
17623,中野区大和町,35.713090595041315,139.64881412396693
17624,荒川区西尾久,35.74946484840426,139.7590987819149
17625,墨田区太平,35.70124954639175,139.81306654639175
17626,板橋区前野町,35.76837540369393,139.6894595065963
17627,江東区牡丹,35.66936504545455,139.79728536363635
17628,杉並区永福,35.674994028571426,139.6408514367347
17629,台東区寿,35.70777122891566,139.7913203373494
17630,江東区南砂,35.673324974576275,139.82951583474576
17631,練馬区中村北,35.73556513483146,139.64189521348314
17632,足立区西新井,35.78331443302181,139.77781166978193
17633,杉並区高円寺南,35.70191618881119,139.6522017459207
17634,中野区中野,35.70547124848485,139.66919654848485
17635,練馬区大泉学園町,35.766118616470585,139.58718634588234
17636,品川区西大井,35.59852860227273,139.72088551136363
17637,江東区扇橋,35.683299929577466,139.8155568309859
17638,足立区南花畑,35.79295467353952,139.8196799587629
17639,江東区枝川,35.65725559523809,139.8062895595238
17640,目黒区南,35.61428956701031,139.68725069072164
17641,練馬区大泉学園町,35.766118616470585,139.58718634588234
17642,品川区西五反田,35.62453575,139.7169940084746
17643,練馬区高松,35.75215325090909,139.62674901454545
17644,練馬区関町北,35.72758522033899,139.57316783898307
17645,葛飾区西新小岩,35.721684785310735,139.84999568926554
17646,墨田区東駒形,35.70653419626168,139.8024148224299
17647,板橋区赤塚,35.77772724401914,139.64361208373205
17648,品川区南大井,35.59303275,139.734899484375
17649,練馬区南田中,35.73533834782609,139.61538989440993
17650,世田谷区北沢,35.665339887323945,139.66990734507044
17651,新宿区上落合,35.71336568571429,139.6876513
17652,板橋区板橋,35.74989481881533,139.7153727142857
17653,港区,,
17654,渋谷区本町,35.68432059883721,139.6803829389535
17655,大田区南千束,35.60275364035088,139.68980538596492
17656,北区滝野川,35.747387664576806,139.7284035141066
17657,練馬区高松,35.75215325090909,139.62674901454545
17658,港区南麻布,35.650035921052634,139.73007480701753
17659,墨田区吾妻橋,35.70912516393443,139.80267070491803
17660,葛飾区青戸,35.749769602122015,139.85453807161804
17661,北区滝野川,35.747387664576806,139.7284035141066
17662,世田谷区上祖師谷,35.65892058680556,139.59687902430557
17663,江東区亀戸,35.69908682616822,139.82963855140187
17664,中央区勝どき,35.65801469767442,139.7756038255814
17665,新宿区東五軒町,35.706253375,139.739134
17666,世田谷区梅丘,35.652995197080294,139.65289218248176
17667,港区三田,35.64691561607143,139.7403255535714
17668,杉並区方南,35.67911829801324,139.66030206622517
17669,文京区本駒込,35.730478720306515,139.75202461302683
17670,杉並区和田,35.69293019607844,139.6600607215686
17671,練馬区貫井,35.740157469534054,139.63142983512543
17672,足立区本木南町,35.76228865853658,139.78228
17673,豊島区北大塚,35.73346566346154,139.72830397115385
17674,品川区大井,35.600886364285714,139.73004524642857
17675,新宿区大久保,35.7033705,139.7055271547619
17676,千代田区神田須田町,35.69582208928571,139.77093619642855
17677,江東区扇橋,35.683299929577466,139.8155568309859
17678,目黒区大岡山,35.6102840882353,139.68259105882353
17679,江戸川区江戸川,35.68292524460432,139.89385378597123
17680,世田谷区奥沢,35.60413205607477,139.66964889719628
17681,江戸川区大杉,35.707605494252874,139.87932583908045
17682,港区海岸,35.6458955974026,139.75774355844155
17683,品川区南大井,35.59303275,139.734899484375
17684,練馬区桜台,35.74366489812332,139.6624675924933
17685,大田区西蒲田,35.566995706521745,139.71220450543478
17686,中野区江古田,35.72567242857143,139.667030987013
17687,江戸川区東葛西,35.66345580987654,139.87965365185184
17688,中野区中央,35.699806857594936,139.67472656962025
17689,渋谷区本町,35.68432059883721,139.6803829389535
17690,品川区荏原,35.61497934158416,139.70614284653465
17691,杉並区成田東,35.694136711711714,139.63608023123123
17692,文京区大塚,35.722695066115705,139.73125403305784
17693,北区王子,35.76014320197044,139.73687896059113
17694,中野区江古田,35.72567242857143,139.667030987013
17695,港区芝,35.65013720886076,139.7492232721519
17696,新宿区上落合,35.71336568571429,139.6876513
17697,杉並区高井戸東,35.68357839,139.62007251
17698,江東区南砂,35.673324974576275,139.82951583474576
17699,文京区千石,35.72656575257732,139.7405003814433
17700,大田区池上,35.573447994219656,139.70386069075144
17701,品川区荏原,35.61497934158416,139.70614284653465
17702,板橋区志村,35.77585790434783,139.69039173913043
17703,港区南麻布,35.650035921052634,139.73007480701753
17704,中野区中央,35.699806857594936,139.67472656962025
17705,江戸川区西葛西,35.66468399489796,139.85862126020407
17706,杉並区上荻,35.707565036585365,139.6111842317073
17707,北区赤羽,35.781687222222224,139.72208978947367
17708,墨田区京島,35.71498825568182,139.82175048863635
17709,江戸川区上篠崎,35.711183288,139.901324808
17710,港区海岸,35.6458955974026,139.75774355844155
17711,足立区保木間,35.79730257939914,139.80581246351932
17712,江東区扇橋,35.683299929577466,139.8155568309859
17713,北区中十条,35.762742258278145,139.72533862913906
17714,世田谷区船橋,35.65373508127208,139.62189184452296
17715,墨田区菊川,35.68875742857143,139.8049263
17716,荒川区東尾久,35.7457731007371,139.7703344103194
17717,渋谷区笹塚,35.675047041666666,139.66695800462963
17718,中野区松が丘,35.72041845679013,139.6711668765432
17719,渋谷区幡ヶ谷,,
17720,杉並区桃井,35.712616915384615,139.6090983153846
17721,文京区本郷,35.70808842758621,139.7586618689655
17722,文京区千駄木,35.72643004508197,139.7607214098361
17723,豊島区長崎,35.731072870307166,139.68713468600683
17724,豊島区駒込,35.737936313186815,139.74418975274725
17725,板橋区常盤台,35.7615323592233,139.687565315534
